,name,layer_affected,kernel_index,layer_affected_index,position_disrupted,min_var,max_var,original_weight_value,quantized_value,bit_disrupted,flipped_quantized_value,flipped_weight_value,q_aware_accuracy,tflite_accuracy,q_aware_acc_degradation,tflite_acc_degradation,q_aware_loss,tflite_loss,original_laplacian,modified_laplacian,original_int_laplacian,modified_int_laplacian,abs_laplacian_diff,abs_int_laplacian_diff
2349,model_2_348,conv2d_2/kernel,2,6,"(2, 1, 8, 8)",-0.388054401,0.388054401,0.011308952,4,2,0,0,0.911499977,0.9117,0,0,0.289079815,0.3396187,0.006454639,0.040381499,1,13,0.033926859,12
2350,model_2_349,conv2d_2/kernel,2,6,"(0, 0, 46, 92)",-0.40504691,0.40504691,0.148120642,46,7,-82,-0.261526351,0.911800027,0.9117,0.00030005,0,0.288828462,0.33949032,-0.219520047,0.599773884,-68,188,0.819293916,256
2351,model_2_350,conv2d_2/kernel,2,6,"(0, 1, 51, 10)",-0.388046145,0.388046145,0.05424796,18,4,2,0.006110963,0.911499977,0.9118,0,0.0001,0.28916949,0.3395957,-0.483468533,-0.339057565,-159,-111,0.144410968,48
2352,model_2_351,conv2d_2/kernel,2,6,"(2, 1, 54, 43)",-0.091171481,0.091171481,0.021884199,30,1,28,0.020100799,0.911499977,0.9117,0,0,0.28909108,0.3396423,-0.019072006,-0.013721803,-25,-19,0.005350202,6
2353,model_2_352,conv2d_2/kernel,2,6,"(0, 2, 27, 91)",-0.240750894,0.240750894,-0.067572877,-36,3,-44,-0.083409759,0.911499977,0.9117,0,0,0.28909108,0.3396423,0.112105519,0.143779263,60,76,0.031673744,16
2354,model_2_353,conv2d_2/kernel,2,6,"(2, 2, 12, 77)",-0.403385431,0.403385431,0.115938626,37,5,5,0.015881316,0.911499977,0.9117,0,0,0.289089859,0.3407208,-0.145926058,0.054188561,-47,17,0.200114623,64
2355,model_2_354,conv2d_2/kernel,2,6,"(2, 1, 50, 53)",-0.434030771,0.434030771,-0.021364506,-6,6,-70,-0.239229559,0.911300004,0.9115,-0.000199974,-0.0002,0.2893098,0.33862162,-0.134067744,0.519527435,-40,152,0.653595209,192
2356,model_2_355,conv2d_2/kernel,2,6,"(2, 0, 12, 39)",-0.082864724,0.082864724,-0.048989706,-75,7,53,0.034581342,0.911499977,0.9117,0,0,0.28909108,0.3396423,-0.018310912,-0.185452998,-28,-284,0.167142093,256
2357,model_2_356,conv2d_2/kernel,2,6,"(1, 0, 32, 32)",-0.224391252,0.224391252,-0.081294551,-46,7,82,0.144882541,0.911499977,0.9117,0,0,0.289104015,0.33964595,0.038973607,-0.63955766,22,-362,0.678531289,384
2358,model_2_357,conv2d_2/kernel,2,6,"(2, 1, 62, 54)",-0.554309368,0.554309368,-0.303064883,-69,2,-65,-0.283701645,0.911499977,0.9117,0,0,0.289101899,0.3396446,0.496986359,0.438896686,113,101,0.058089674,12
2359,model_2_358,conv2d_2/kernel,2,6,"(0, 1, 35, 74)",-0.391967267,0.391967267,-0.282367289,-91,7,37,0.114195188,0.911499977,0.9118,0,0.0001,0.289506793,0.34494203,1.112351775,-0.077335678,359,-25,1.18968749,384
2360,model_2_359,conv2d_2/kernel,2,6,"(2, 1, 31, 81)",-0.417473286,0.417473286,0.063812785,19,2,23,0.075605398,0.911499977,0.9117,0,0,0.289079756,0.3396319,-0.490425169,-0.52580303,-148,-160,0.03537786,12
2361,model_2_360,conv2d_2/kernel,2,6,"(1, 1, 37, 26)",-0.386336207,0.386336207,0.116581179,38,1,36,0.109512626,0.911499977,0.9117,0,0,0.289079726,0.33963755,-0.409741998,-0.381467789,-133,-125,0.028274208,8
2362,model_2_361,conv2d_2/kernel,2,6,"(2, 2, 50, 79)",-0.369126052,0.369126052,-0.007899509,-3,5,-35,-0.101727652,0.911599994,0.9119,0.000100017,0.0002,0.289048761,0.34057626,-0.01038884,0.177267432,-3,61,0.187656268,64
2363,model_2_362,conv2d_2/kernel,2,6,"(2, 1, 34, 59)",-0.354046583,0.354046583,0.088457271,32,4,48,0.133812882,0.91140002,0.9115,-1.00E-04,-0.0002,0.289160281,0.3397198,-0.432024151,-0.568090975,-156,-204,0.136066824,48
2364,model_2_363,conv2d_2/kernel,2,6,"(2, 2, 58, 34)",-0.397145301,0.397145301,0.109975122,35,0,34,0.106322364,0.911499977,0.9117,0,0,0.289086133,0.33963478,-0.090803169,-0.083497658,-28,-26,0.00730551,2
2365,model_2_364,conv2d_2/kernel,2,6,"(1, 1, 48, 90)",-0.418090731,0.418090731,-0.029816836,-9,6,-73,-0.240319869,0.91140002,0.9117,-1.00E-04,0,0.289170474,0.33868265,-0.001071341,0.840940773,0,256,0.842012107,256
2366,model_2_365,conv2d_2/kernel,2,6,"(0, 0, 23, 65)",-0.282227874,0.282227874,-0.059460308,-27,6,-91,-0.202226272,0.911499977,0.9117,0,0,0.289091468,0.33964276,0.059125487,0.344657421,27,155,0.285531938,128
2367,model_2_366,conv2d_2/kernel,2,6,"(2, 2, 24, 35)",-0.542089701,0.542089701,0.063613124,15,0,14,0.05975792,0.911499977,0.9117,0,0,0.289100528,0.33963734,-0.035666689,-0.027956277,-9,-7,0.007710412,2
2368,model_2_367,conv2d_2/kernel,2,6,"(1, 2, 55, 62)",-0.451387733,0.451387733,-0.106076263,-30,7,98,0.348314944,0.911199987,0.9114,-0.00029999,-0.0003,0.289855868,0.34016967,-0.146062121,-1.50923574,-41,-425,1.363173604,384
2369,model_2_368,conv2d_2/kernel,2,6,"(0, 2, 7, 39)",-0.082864724,0.082864724,-0.023522863,-36,0,-35,-0.022836735,0.911499977,0.9117,0,0,0.28909108,0.3396423,0.015911393,0.014539137,24,22,0.001372255,2
2370,model_2_369,conv2d_2/kernel,2,6,"(0, 1, 15, 37)",-0.38667053,0.38667053,-0.047258373,-16,0,-15,-0.045669748,0.911499977,0.9117,0,0,0.289077282,0.33961463,0.045164376,0.040398508,16,13,0.004765868,3
2371,model_2_370,conv2d_2/kernel,2,6,"(0, 0, 37, 13)",-0.100206919,0.100206919,-0.029609529,-38,4,-54,-0.042607666,0.911499977,0.9117,0,0,0.28909108,0.3396423,-0.081034161,-0.055037893,-102,-70,0.025996268,32
2372,model_2_371,conv2d_2/kernel,2,6,"(1, 0, 44, 25)",-0.4603405,0.4603405,-0.036018908,-10,1,-12,-0.04349674,0.91140002,0.9116,-1.00E-04,-1.00E-04,0.28912428,0.33966583,-0.015344718,0.007088775,-5,1,0.022433493,6
2373,model_2_372,conv2d_2/kernel,2,6,"(1, 2, 19, 38)",-0.412025452,0.412025452,-0.187032536,-58,1,-60,-0.194657694,0.911599994,0.9118,0.000100017,0.0001,0.289072514,0.3396185,0.222625762,0.24550125,69,75,0.022875488,6
2374,model_2_373,conv2d_2/kernel,2,6,"(1, 1, 62, 33)",-0.422532082,0.422532082,0.087348476,26,6,90,0.299432184,0.91170001,0.9119,0.000200033,0.0002,0.289131761,0.33968726,-0.396470934,-1.244805813,-119,-375,0.848334908,256
2375,model_2_374,conv2d_2/kernel,2,6,"(1, 1, 58, 92)",-0.40504691,0.40504691,-0.051432829,-16,0,-15,-0.047840186,0.911499977,0.9117,0,0,0.289089084,0.33964306,0.10056366,0.086193077,31,27,0.014370583,4
2376,model_2_375,conv2d_2/kernel,2,6,"(1, 2, 49, 84)",-0.378410995,0.378410995,-0.079347648,-27,0,-28,-0.083429196,0.911499977,0.9117,0,0,0.289080471,0.33964032,0.171815485,0.184060127,59,62,0.012244642,3
2377,model_2_376,conv2d_2/kernel,2,6,"(2, 1, 24, 35)",-0.542089701,0.542089701,0.017007546,4,0,5,0.021342114,0.911499977,0.9117,0,0,0.289074183,0.33962977,0.017879143,0.004875444,4,1,0.013003699,3
2378,model_2_377,conv2d_2/kernel,2,6,"(2, 2, 56, 39)",-0.082864724,0.082864724,-0.05335689,-82,2,-86,-0.05611312,0.911499977,0.9117,0,0,0.28909108,0.3396423,0.043466892,0.048979353,67,75,0.005512461,8
2379,model_2_378,conv2d_2/kernel,2,6,"(0, 0, 7, 65)",-0.282227874,0.282227874,-0.046567731,-21,4,-5,-0.011111334,0.911499977,0.9117,0,0,0.28909108,0.3396423,-0.061862692,-0.132775486,-27,-59,0.070912793,32
2380,model_2_379,conv2d_2/kernel,2,6,"(1, 0, 33, 66)",-0.086755961,0.086755961,-0.006594854,-10,7,118,0.080607901,0.911499977,0.9117,0,0,0.28909108,0.3396423,-0.0604003,-0.32200855,-87,-471,0.261608243,384
2381,model_2_380,conv2d_2/kernel,2,6,"(0, 2, 48, 38)",-0.412025452,0.412025452,0.154210314,48,3,56,0.181680514,0.911499977,0.9118,0,0.0001,0.289162666,0.3396662,-0.172484249,-0.227424651,-54,-70,0.054940403,16
2382,model_2_381,conv2d_2/kernel,2,6,"(2, 1, 1, 54)",-0.554309368,0.554309368,-0.091426276,-21,7,107,0.467016554,0.911499977,0.9117,0,0,0.288989246,0.33956236,0.175319701,-1.500008821,41,-343,1.675328493,384
2383,model_2_382,conv2d_2/kernel,2,6,"(1, 0, 28, 25)",-0.4603405,0.4603405,0.172758698,48,7,-80,-0.289978268,0.91140002,0.9115,-1.00E-04,-0.0002,0.289161384,0.3397769,-0.395153672,0.993057251,-110,274,1.388210893,384
2384,model_2_383,conv2d_2/kernel,2,6,"(0, 0, 5, 15)",-0.448826492,0.448826492,-0.161370337,-46,1,-48,-0.16963521,0.911499977,0.9117,0,0,0.28909862,0.33966073,0.252593726,0.269123435,73,77,0.016529709,4
2385,model_2_384,conv2d_2/kernel,2,6,"(1, 1, 43, 6)",-0.236279696,0.236279696,-0.048652891,-26,3,-18,-0.033488461,0.911499977,0.9117,0,0,0.289091468,0.33964273,-0.116159707,-0.176817432,-64,-96,0.060657725,32
2386,model_2_385,conv2d_2/kernel,2,6,"(2, 2, 48, 24)",-0.343953192,0.343953192,0.150271878,55,1,53,0.143539521,0.911499977,0.9117,0,0,0.289100796,0.3396621,-0.253934383,-0.240469679,-93,-89,0.013464704,4
2387,model_2_386,conv2d_2/kernel,2,6,"(2, 0, 48, 27)",-0.091990657,0.091990657,0.042495623,59,7,-69,-0.049979176,0.911499977,0.9117,0,0,0.28909108,0.3396423,-0.077201195,0.107748404,-108,148,0.184949607,256
2388,model_2_387,conv2d_2/kernel,2,6,"(2, 1, 24, 69)",-0.397144198,0.397144198,0.038826201,12,4,28,0.087559351,0.911499977,0.9117,0,0,0.289090753,0.33962372,-0.19287385,-0.3390733,-61,-109,0.14619945,48
2389,model_2_388,conv2d_2/kernel,2,6,"(1, 0, 0, 21)",-0.104798824,0.104798824,-0.055250667,-67,2,-71,-0.058588319,0.911499977,0.9117,0,0,0.28909108,0.3396423,0.128227159,0.138240114,156,168,0.010012954,12
2390,model_2_389,conv2d_2/kernel,2,6,"(1, 1, 21, 69)",-0.397144198,0.397144198,-0.077781059,-25,2,-29,-0.090686471,0.911599994,0.9117,0.000100017,0,0.28912279,0.3396569,0.28391397,0.335535645,91,107,0.051621675,16
2391,model_2_390,conv2d_2/kernel,2,6,"(0, 2, 15, 64)",-0.428302407,0.428302407,-0.323177516,-96,4,-80,-0.269796792,0.911599994,0.9118,0.000100017,0.0001,0.289083332,0.3417113,0.70957911,0.602817655,211,179,0.106761456,32
2392,model_2_391,conv2d_2/kernel,2,6,"(2, 0, 19, 83)",-0.396432757,0.396432757,-0.181646839,-58,5,-26,-0.081159462,0.911599994,0.9118,0.000100017,0.0001,0.289007664,0.3395577,0.484398782,0.28342405,155,91,0.200974733,64
2393,model_2_392,conv2d_2/kernel,2,6,"(2, 2, 30, 66)",-0.086755961,0.086755961,0.017931705,26,3,18,0.01229612,0.911499977,0.9117,0,0,0.28909108,0.3396423,-0.106001109,-0.094729945,-154,-138,0.011271164,16
2394,model_2_393,conv2d_2/kernel,2,6,"(0, 2, 19, 38)",-0.412025452,0.412025452,-0.086048603,-27,1,-25,-0.081107372,0.91140002,0.9116,-1.00E-04,-1.00E-04,0.289093852,0.33964154,0.199747816,0.189865351,62,58,0.009882465,4
2395,model_2_394,conv2d_2/kernel,2,6,"(2, 1, 37, 60)",-0.456309855,0.456309855,0.031685136,9,0,8,0.028743928,0.911499977,0.9117,0,0,0.28908214,0.33963382,0.095740736,0.104564361,26,29,0.008823626,3
2396,model_2_395,conv2d_2/kernel,2,6,"(0, 2, 20, 17)",-0.387813658,0.387813658,-0.134646147,-44,3,-36,-0.10993143,0.91170001,0.9119,0.000200033,0.0002,0.289021879,0.33954272,0.467474222,0.418044776,153,137,0.049429446,16
2397,model_2_396,conv2d_2/kernel,2,6,"(1, 2, 22, 89)",-0.376083851,0.376083851,0.032941688,11,4,27,0.079954834,0.911499977,0.9116,0,-1.00E-04,0.289077699,0.33964604,-0.017694179,-0.158733606,-6,-54,0.141039431,48
2398,model_2_397,conv2d_2/kernel,2,6,"(2, 2, 19, 6)",-0.236279696,0.236279696,-0.054752842,-29,7,99,0.184186535,0.911499977,0.9117,0,0,0.289080024,0.33961105,-0.025227584,-0.503106356,-14,-270,0.477878779,256
2399,model_2_398,conv2d_2/kernel,2,6,"(1, 0, 57, 41)",-0.377871573,0.377871573,-0.074891157,-25,2,-29,-0.086285635,0.911499977,0.9117,0,0,0.289092869,0.33963042,0.066829018,0.101012446,22,34,0.034183428,12
2400,model_2_399,conv2d_2/kernel,2,6,"(2, 1, 16, 29)",-0.324492335,0.324492335,-0.149278879,-58,1,-60,-0.153303466,0.911499977,0.9117,0,0,0.2890912,0.3396423,0.40911147,0.421185195,159,165,0.012073725,6
2401,model_2_400,conv2d_2/kernel,2,6,"(0, 1, 28, 14)",-0.386643618,0.386643618,0.19813785,65,1,67,0.203977342,0.911499977,0.9117,0,0,0.289090157,0.33964136,-0.748174548,-0.765693069,-245,-251,0.01751852,6
2402,model_2_401,conv2d_2/kernel,2,6,"(2, 2, 13, 95)",-0.569497585,0.569497585,-0.11638242,-26,1,-28,-0.125558523,0.911499977,0.9117,0,0,0.28908357,0.3396425,0.275402039,0.29375428,62,66,0.01835224,4
2403,model_2_402,conv2d_2/kernel,2,6,"(0, 1, 12, 52)",-0.445911735,0.445911735,-0.086941235,-25,6,-89,-0.312489326,0.911300004,0.9115,-0.000199974,-0.0002,0.289116234,0.3395473,0.362837732,1.039482117,104,296,0.676644385,192
2404,model_2_403,conv2d_2/kernel,2,6,"(1, 0, 15, 78)",-0.579302788,0.579302788,-0.015780969,-3,2,-7,-0.031930075,0.911599994,0.9117,0.000100017,0,0.289033115,0.33958048,0.103428602,0.151875913,20,32,0.048447311,12
2405,model_2_404,conv2d_2/kernel,2,6,"(2, 0, 41, 62)",-0.451387733,0.451387733,-0.07693252,-22,5,-54,-0.191928642,0.911499977,0.9116,0,-1.00E-04,0.28894645,0.3405765,0.005542312,0.235534549,3,67,0.229992241,64
2406,model_2_405,conv2d_2/kernel,2,6,"(1, 0, 37, 79)",-0.369126052,0.369126052,-0.044008844,-15,7,113,0.328434991,0.911199987,0.9116,-0.00029999,-1.00E-04,0.289116979,0.33855164,0.237198502,-0.880133033,81,-303,1.117331505,384
2407,model_2_406,conv2d_2/kernel,2,6,"(0, 0, 35, 23)",-0.328187317,0.328187317,-0.070143193,-27,1,-25,-0.064603802,0.911499977,0.9117,0,0,0.289088488,0.3396352,-0.031184644,-0.042263418,-13,-17,0.011078775,4
2408,model_2_407,conv2d_2/kernel,2,6,"(0, 1, 39, 41)",-0.377871573,0.377871573,-0.077442944,-26,3,-18,-0.053556601,0.911499977,0.9117,0,0,0.289072484,0.339694,0.329090416,0.257431388,111,87,0.071659029,24
2409,model_2_408,conv2d_2/kernel,2,6,"(2, 2, 36, 9)",-0.552563787,0.552563787,0.089027651,20,6,84,0.36547526,0.911000013,0.9111,-0.000499964,-0.0006,0.289276093,0.339588,-0.465955377,-1.018850565,-106,-234,0.552895188,128
2410,model_2_409,conv2d_2/kernel,2,6,"(0, 0, 33, 63)",-0.398457408,0.398457408,0.005172085,2,1,0,0,0.911499977,0.9117,0,0,0.28908205,0.33962813,0.30763042,0.317974567,98,102,0.010344148,4
2411,model_2_410,conv2d_2/kernel,2,6,"(0, 2, 47, 69)",-0.397144198,0.397144198,0.048350576,15,6,79,0.247042454,0.911199987,0.9113,-0.00029999,-0.0004,0.289417446,0.34089187,-0.028001316,-0.425385058,-8,-136,0.397383749,128
2412,model_2_411,conv2d_2/kernel,2,6,"(2, 0, 62, 84)",-0.378410995,0.378410995,-0.238681346,-80,5,-112,-0.333716783,0.911599994,0.9117,0.000100017,0,0.28906849,0.33853832,0.563049734,0.753120661,189,253,0.190070927,64
2413,model_2_412,conv2d_2/kernel,2,6,"(1, 1, 58, 89)",-0.376083851,0.376083851,0.038327411,13,3,5,0.014806451,0.911599994,0.9117,0.000100017,0,0.289122522,0.33965665,0.002363838,0.096447676,0,32,0.094083838,32
2414,model_2_413,conv2d_2/kernel,2,6,"(0, 1, 23, 71)",-0.416189581,0.416189581,0.271769643,83,5,115,0.376864581,0.911499977,0.9117,0,0,0.288951159,0.33941826,-0.725265741,-1.04055059,-221,-317,0.315284848,96
2415,model_2_414,conv2d_2/kernel,2,6,"(0, 2, 47, 41)",-0.377871573,0.377871573,-0.0212832,-7,6,-71,-0.211251037,0.911800027,0.9121,0.00030005,0.0004,0.288938582,0.3381608,-0.057255425,0.322680235,-20,108,0.379935652,128
2416,model_2_415,conv2d_2/kernel,2,6,"(2, 2, 52, 36)",-0.405456126,0.405456126,0.075253688,24,7,-104,-0.332027064,0.91170001,0.912,0.000200033,0.0003,0.288955569,0.33739758,-0.378737807,0.435823739,-120,136,0.814561546,256
2417,model_2_416,conv2d_2/kernel,2,6,"(0, 2, 41, 57)",-0.410268605,0.410268605,0.077561297,24,1,26,0.083991998,0.911499977,0.9117,0,0,0.289105207,0.33964434,-0.291477919,-0.304339319,-90,-94,0.012861401,4
2418,model_2_417,conv2d_2/kernel,2,6,"(1, 0, 41, 87)",-0.398020267,0.398020267,-0.033441927,-11,4,-27,-0.084618482,0.911800027,0.9121,0.00030005,0.0004,0.289069474,0.33958256,0.107725069,0.261254728,35,83,0.153529659,48
2419,model_2_418,conv2d_2/kernel,2,6,"(1, 2, 33, 61)",-0.373870552,0.373870552,-0.045944344,-16,3,-8,-0.023550901,0.911499977,0.9117,0,0,0.289062589,0.3396484,0.374399364,0.307219028,129,105,0.067180336,24
2420,model_2_419,conv2d_2/kernel,2,6,"(2, 1, 35, 61)",-0.373870552,0.373870552,0.002801021,1,6,65,0.19135107,0.911499977,0.9117,0,0,0.289158255,0.3397336,-0.133927077,-0.699577212,-46,-238,0.565650105,192
2421,model_2_420,conv2d_2/kernel,2,6,"(0, 1, 14, 5)",-0.422407866,0.422407866,-0.106829681,-32,5,-64,-0.212866956,0.911599994,0.9118,0.000100017,0.0001,0.289185852,0.34074375,0.405680209,0.723792076,121,217,0.318111867,96
2422,model_2_421,conv2d_2/kernel,2,6,"(1, 0, 18, 78)",-0.579302788,0.579302788,-0.086626194,-19,5,-51,-0.232633403,0.911800027,0.9121,0.00030005,0.0004,0.288983315,0.34053046,0.053459872,0.491481483,11,107,0.4380216,96
2423,model_2_422,conv2d_2/kernel,2,6,"(2, 2, 27, 41)",-0.377871573,0.377871573,-0.008733753,-3,7,125,0.37192084,0.911800027,0.9119,0.00030005,0.0002,0.289334118,0.33757904,-0.285665214,-1.046974421,-96,-352,0.761309206,256
2424,model_2_423,conv2d_2/kernel,2,6,"(1, 1, 48, 44)",-0.518115282,0.518115282,0.02785538,7,0,6,0.024477887,0.911499977,0.9117,0,0,0.289113343,0.33966157,-0.149156064,-0.13564609,-37,-33,0.013509974,4
2425,model_2_424,conv2d_2/kernel,2,6,"(1, 0, 56, 84)",-0.378410995,0.378410995,-0.071175814,-24,0,-23,-0.068531125,0.911499977,0.9117,0,0,0.289094239,0.3396438,0.228510588,0.220576525,77,74,0.007934064,3
2426,model_2_425,conv2d_2/kernel,2,6,"(0, 0, 62, 25)",-0.4603405,0.4603405,0.034870423,10,6,74,0.268229898,0.911300004,0.9114,-0.000199974,-0.0003,0.288845718,0.34021056,-0.013619296,-0.480338275,-5,-133,0.466718972,128
2427,model_2_426,conv2d_2/kernel,2,6,"(0, 2, 35, 27)",-0.091990657,0.091990657,-0.0415444,-57,6,-121,-0.087644642,0.911499977,0.9117,0,0,0.28909108,0.3396423,0.052293636,0.144494116,71,199,0.09220048,128
2428,model_2_427,conv2d_2/kernel,2,6,"(1, 0, 29, 84)",-0.378410995,0.378410995,-0.020424338,-7,4,-23,-0.068531125,0.911499977,0.9116,0,-1.00E-04,0.289101154,0.33963463,0.031687606,0.176007956,11,59,0.144320354,48
2429,model_2_428,conv2d_2/kernel,2,6,"(0, 1, 19, 84)",-0.378410995,0.378410995,-0.228444502,-77,5,-109,-0.324777941,0.91170001,0.9119,0.000200033,0.0002,0.289026499,0.3396374,0.502484024,0.791484296,169,265,0.289000273,96
2430,model_2_429,conv2d_2/kernel,2,6,"(0, 1, 11, 17)",-0.387813658,0.387813658,0.071757428,23,5,55,0.167950797,0.911599994,0.9118,0.000100017,0.0001,0.288986534,0.33939353,-0.286828816,-0.575408936,-93,-189,0.28858012,96
2431,model_2_430,conv2d_2/kernel,2,6,"(1, 0, 12, 13)",-0.100206919,0.100206919,-0.003105309,-4,2,-8,-0.006312247,0.911499977,0.9117,0,0,0.28909108,0.3396423,-0.013100248,-0.003479432,-16,-4,0.009620816,12
2432,model_2_431,conv2d_2/kernel,2,6,"(2, 1, 39, 21)",-0.104798824,0.104798824,-0.007339704,-9,0,-10,-0.008251876,0.911499977,0.9117,0,0,0.28909108,0.3396423,-0.102282971,-0.099546462,-123,-120,0.002736509,3
2433,model_2_432,conv2d_2/kernel,2,6,"(2, 2, 1, 36)",-0.405456126,0.405456126,-0.072924644,-23,5,-55,-0.175591236,0.911499977,0.9117,0,0,0.289021075,0.33852008,0.472018957,0.677352071,148,212,0.205333114,64
2434,model_2_433,conv2d_2/kernel,2,6,"(0, 2, 18, 43)",-0.091171481,0.091171481,-0.058820881,-82,7,46,0.033022741,0.911499977,0.9117,0,0,0.28909108,0.3396423,0.094394103,-0.089293145,131,-125,0.18368724,256
2435,model_2_434,conv2d_2/kernel,2,6,"(2, 1, 62, 62)",-0.451387733,0.451387733,0.04752687,13,2,9,0.031988107,0.911499977,0.9117,0,0,0.289110959,0.33964282,-0.063731298,-0.017115004,-17,-5,0.046616293,12
2436,model_2_435,conv2d_2/kernel,2,6,"(0, 1, 44, 39)",-0.082864724,0.082864724,0.005098033,8,6,72,0.046978426,0.911499977,0.9117,0,0,0.28909108,0.3396423,-0.053078193,-0.178719372,-82,-274,0.125641182,192
2437,model_2_436,conv2d_2/kernel,2,6,"(0, 1, 49, 25)",-0.4603405,0.4603405,-0.08515124,-23,5,-55,-0.199360059,0.91170001,0.9119,0.000200033,0.0002,0.289109647,0.33864555,0.485841841,0.828468323,132,228,0.342626482,96
2438,model_2_437,conv2d_2/kernel,2,6,"(0, 1, 16, 20)",-0.385225743,0.385225743,-0.150359944,-50,1,-52,-0.157730226,0.911499977,0.9117,0,0,0.289090812,0.33964714,0.346089065,0.368199885,115,121,0.02211082,6
2439,model_2_438,conv2d_2/kernel,2,6,"(1, 0, 12, 87)",-0.398020267,0.398020267,0.145383164,46,5,14,0.04387625,0.911499977,0.9117,0,0,0.289098471,0.33851022,-0.487084627,-0.182563871,-154,-58,0.304520756,96
2440,model_2_439,conv2d_2/kernel,2,6,"(1, 0, 4, 16)",-0.440665513,0.440665513,0.104787715,30,7,-98,-0.340041105,0.911499977,0.9118,0,0.0001,0.288938344,0.33947194,-0.3746292,0.959857225,-108,276,1.334486485,384
2441,model_2_440,conv2d_2/kernel,2,6,"(0, 1, 42, 16)",-0.440665513,0.440665513,0.094775923,27,4,11,0.038167879,0.91170001,0.9118,0.000200033,0.0001,0.288955092,0.33957174,-0.003174767,0.166649371,0,48,0.169824138,48
2442,model_2_441,conv2d_2/kernel,2,6,"(2, 0, 10, 94)",-0.333194971,0.333194971,0.069230691,26,0,27,0.070836726,0.911499977,0.9117,0,0,0.289091438,0.33962196,-0.35465461,-0.357866645,-134,-136,0.003212035,2
2443,model_2_442,conv2d_2/kernel,2,6,"(0, 1, 28, 22)",-0.368328184,0.368328184,-0.015636327,-5,7,123,0.356727296,0.91140002,0.9117,-1.00E-04,0,0.289728165,0.34117916,0.225496262,-0.891594648,76,-308,1.11709094,384
2444,model_2_443,conv2d_2/kernel,2,6,"(2, 2, 3, 27)",-0.091990657,0.091990657,-0.032108374,-44,7,84,0.060844214,0.911499977,0.9117,0,0,0.28909108,0.3396423,0.151673228,-0.034231938,208,-48,0.185905159,256
2445,model_2_444,conv2d_2/kernel,2,6,"(0, 0, 46, 38)",-0.412025452,0.412025452,-0.267136931,-82,6,-18,-0.058397308,0.911300004,0.9115,-0.000199974,-0.0002,0.289876133,0.3432444,0.576532543,0.159053296,177,49,0.417479247,128
2446,model_2_445,conv2d_2/kernel,2,6,"(0, 0, 34, 6)",-0.236279696,0.236279696,-0.037806615,-20,4,-4,-0.00744188,0.911499977,0.9117,0,0,0.289090931,0.3396433,-0.006475024,-0.067204498,-4,-36,0.060729474,32
2447,model_2_446,conv2d_2/kernel,2,6,"(0, 2, 31, 27)",-0.091990657,0.091990657,-0.024389904,-34,1,-36,-0.026076092,0.911499977,0.9117,0,0,0.28909108,0.3396423,-0.041513398,-0.03814102,-57,-53,0.003372379,4
2448,model_2_447,conv2d_2/kernel,2,6,"(2, 2, 24, 21)",-0.104798824,0.104798824,-0.0432611,-52,4,-36,-0.029706753,0.911499977,0.9117,0,0,0.28909108,0.3396423,-0.01179444,-0.038903132,-15,-47,0.027108692,32
2449,model_2_448,conv2d_2/kernel,2,6,"(2, 2, 45, 26)",-0.386336207,0.386336207,0.061336778,20,2,16,0.048672278,0.911499977,0.9117,0,0,0.28909108,0.3396423,-0.110185981,-0.08485698,-36,-28,0.025329001,8
2450,model_2_449,conv2d_2/kernel,2,6,"(0, 2, 33, 79)",-0.369126052,0.369126052,-0.002200904,-1,1,-3,-0.008719513,0.911499977,0.9117,0,0,0.289088368,0.33962348,0.237336427,0.250373662,82,86,0.013037235,4
2451,model_2_450,conv2d_2/kernel,2,6,"(0, 2, 27, 46)",-0.396889597,0.396889597,0.116333872,37,6,101,0.315636609,0.911499977,0.9116,0,-1.00E-04,0.289304912,0.33882642,-0.282895029,-0.681500494,-90,-218,0.398605466,128
2452,model_2_451,conv2d_2/kernel,2,6,"(1, 1, 4, 9)",-0.552563787,0.552563787,0.171669811,39,7,-89,-0.38722974,0.911199987,0.9115,-0.00029999,-0.0002,0.289238095,0.34091341,-0.712300777,1.523297429,-162,350,2.235598087,512
2453,model_2_452,conv2d_2/kernel,2,6,"(1, 0, 28, 67)",-0.446041793,0.446041793,-0.015697857,-4,1,-2,-0.00702428,0.911499977,0.9117,0,0,0.289082468,0.3396495,-0.101466216,-0.127486944,-30,-36,0.026020728,6
2454,model_2_453,conv2d_2/kernel,2,6,"(2, 1, 37, 5)",-0.422407866,0.422407866,0.083215222,25,4,9,0.029934416,0.911499977,0.9117,0,0,0.289113134,0.33968514,-0.088178456,0.071663968,-26,22,0.159842432,48
2455,model_2_454,conv2d_2/kernel,2,6,"(2, 1, 15, 74)",-0.391967267,0.391967267,-0.024759047,-8,3,-16,-0.049381703,0.911499977,0.9117,0,0,0.289069057,0.3395855,0.153466016,0.227333978,49,73,0.073867962,24
