,reference,layer_key,kernel_index,n_bits_flipped,bit_disrupted,q_aware_test_accuracy,q_aware_test_acc_degradation,q_aware_test_loss
177,2023/09/04 23:01:58,quant_conv2d,2,2,4 1,0.9115999937057495,0.00010001659393310547,0.2890086770057678
178,2023/09/04 23:02:00,quant_conv2d,2,3,2 1 1,0.9114999771118164,0.0,0.28915664553642273
179,2023/09/04 23:02:02,quant_conv2d,2,4,2 2 7 0,0.9114999771118164,0.0,0.29110032320022583
180,2023/09/04 23:02:04,quant_conv2d_1,4,1,0,0.9114999771118164,0.0,0.2891107499599457
181,2023/09/04 23:02:07,quant_conv2d_1,4,2,5 5,0.9120000004768372,0.000500023365020752,0.2889789640903473
182,2023/09/04 23:02:09,quant_conv2d_1,4,3,2 1 7,0.911899983882904,0.0004000067710876465,0.2887536287307739
183,2023/09/04 23:02:12,quant_conv2d_1,4,4,0 1 2 2,0.9117000102996826,0.00020003318786621094,0.2890971601009369
184,2023/09/04 23:02:14,quant_conv2d_2,6,1,6,0.9114999771118164,0.0,0.2890527546405792
185,2023/09/04 23:02:16,quant_conv2d_2,6,2,0 4,0.9117000102996826,0.00020003318786621094,0.2890418767929077
186,2023/09/04 23:02:18,quant_conv2d_2,6,3,6 1 4,0.9115999937057495,0.00010001659393310547,0.2890983819961548
187,2023/09/04 23:02:20,quant_conv2d_2,6,4,7 3 3 6,0.9110999703407288,-0.0004000067710876465,0.28947484493255615
188,2023/09/04 23:02:23,quant_dense_last,9,1,4,0.9114000201225281,-9.995698928833008e-05,0.28812435269355774
189,2023/09/04 23:02:26,quant_dense_last,9,2,4 5,0.9107999801635742,-0.0006999969482421875,0.29242247343063354
190,2023/09/04 23:02:28,quant_dense_last,9,3,7 7 1,0.9114000201225281,-9.995698928833008e-05,0.28900986909866333
191,2023/09/04 23:02:31,quant_dense_last,9,4,2 0 2 2,0.9110000133514404,-0.0004999637603759766,0.2893921434879303
192,2023/09/04 23:02:33,quant_conv2d,2,1,2,0.9114000201225281,-9.995698928833008e-05,0.2893018424510956
193,2023/09/04 23:02:35,quant_conv2d,2,2,5 5,0.9108999967575073,-0.000599980354309082,0.28945645689964294
194,2023/09/04 23:02:37,quant_conv2d,2,3,3 6 6,0.9115999937057495,0.00010001659393310547,0.2906789481639862
195,2023/09/04 23:02:39,quant_conv2d,2,4,5 7 6 5,0.909500002861023,-0.001999974250793457,0.2925258278846741
196,2023/09/04 23:02:42,quant_conv2d_1,4,1,0,0.9114999771118164,0.0,0.28909996151924133
197,2023/09/04 23:02:44,quant_conv2d_1,4,2,2 4,0.9121000170707703,0.0006000399589538574,0.2891610860824585
198,2023/09/04 23:02:46,quant_conv2d_1,4,3,1 2 1,0.9117000102996826,0.00020003318786621094,0.2891063094139099
199,2023/09/04 23:02:48,quant_conv2d_1,4,4,0 5 1 6,0.9114999771118164,0.0,0.2890656292438507
200,2023/09/04 23:02:50,quant_conv2d_2,6,1,7,0.9117000102996826,0.00020003318786621094,0.2886956036090851
