,reference,layer_key,kernel_index,n_bits_flipped,bit_disrupted,q_aware_test_accuracy,q_aware_test_acc_degradation,q_aware_test_loss
,original,,,,,0.9114999771118164,,0.2890910804271698
,new reference,,,,,0.9115999937057495,,0.2891831398010254
0,2023/05/18 14:58:28,quant_conv2d,1,1,7,0.9115999937057495,0.0,0.28918537497520447
1,2023/05/18 14:58:31,quant_conv2d,1,2,7,0.9115999937057495,0.0,0.2891600430011749
2,2023/05/18 14:58:34,quant_conv2d,1,3,7,0.9118000268936157,0.00020003318786621094,0.2891658842563629
3,2023/05/18 14:58:37,quant_conv2d,1,4,7,0.9114999771118164,-0.00010001659393310547,0.2891792356967926
4,2023/05/18 14:58:40,quant_conv2d,1,5,7,0.9114999771118164,-0.00010001659393310547,0.2891925871372223
5,2023/05/18 14:58:43,quant_conv2d,1,6,7,0.9115999937057495,0.0,0.28919875621795654
6,2023/05/18 14:58:46,quant_conv2d,1,7,7,0.9115999937057495,0.0,0.2891463041305542
7,2023/05/18 14:58:50,quant_conv2d,1,8,7,0.9114000201225281,-0.00019997358322143555,0.28921201825141907
8,2023/05/18 14:58:53,quant_conv2d,1,9,7,0.9115999937057495,0.0,0.28919899463653564
9,2023/05/18 14:58:57,quant_conv2d,1,10,7,0.9117000102996826,0.00010001659393310547,0.28926795721054077
10,2023/05/18 14:59:02,quant_conv2d,1,1,15,0.9115999937057495,0.0,0.28928229212760925
11,2023/05/18 14:59:05,quant_conv2d,1,2,15,0.9122999906539917,0.0006999969482421875,0.2891920804977417
12,2023/05/18 14:59:08,quant_conv2d,1,3,15,0.9115999937057495,0.0,0.2895631492137909
13,2023/05/18 14:59:11,quant_conv2d,1,4,15,0.9124000072479248,0.000800013542175293,0.290571004152298
14,2023/05/18 14:59:15,quant_conv2d,1,5,15,0.9111999869346619,-0.0004000067710876465,0.29045090079307556
15,2023/05/18 14:59:18,quant_conv2d,1,6,15,0.9114999771118164,-0.00010001659393310547,0.28979402780532837
16,2023/05/18 14:59:21,quant_conv2d,1,7,15,0.9115999937057495,0.0,0.28916317224502563
17,2023/05/18 14:59:24,quant_conv2d,1,8,15,0.9114000201225281,-0.00019997358322143555,0.29047638177871704
18,2023/05/18 14:59:28,quant_conv2d,1,9,15,0.9104999899864197,-0.001100003719329834,0.2898894250392914
19,2023/05/18 14:59:32,quant_conv2d,1,10,15,0.9122999906539917,0.0006999969482421875,0.2897206246852875
20,2023/05/18 14:59:34,quant_conv2d,1,1,23,0.9082000255584717,-0.003399968147277832,0.30376002192497253
21,2023/05/18 14:59:37,quant_conv2d,1,2,23,0.9057999849319458,-0.005800008773803711,0.3134749233722687
22,2023/05/18 14:59:40,quant_conv2d,1,3,23,0.9039999842643738,-0.007600009441375732,0.32879674434661865
23,2023/05/18 14:59:43,quant_conv2d,1,4,23,0.8981999754905701,-0.013400018215179443,0.33682000637054443
24,2023/05/18 14:59:46,quant_conv2d,1,5,23,0.8974999785423279,-0.01410001516342163,0.3499143421649933
25,2023/05/18 14:59:49,quant_conv2d,1,6,23,0.8931000232696533,-0.01849997043609619,0.3600144684314728
26,2023/05/18 14:59:54,quant_conv2d,1,7,23,0.8898000121116638,-0.021799981594085693,0.37783709168434143
27,2023/05/18 14:59:57,quant_conv2d,1,8,23,0.8833000063896179,-0.028299987316131592,0.39749017357826233
28,2023/05/18 15:00:01,quant_conv2d,1,9,23,0.882099986076355,-0.02950000762939453,0.402131587266922
29,2023/05/18 15:00:05,quant_conv2d,1,10,23,0.8849999904632568,-0.026600003242492676,0.40372905135154724
30,2023/05/18 15:00:08,quant_conv2d,1,1,31,0.9075000286102295,-0.0040999650955200195,0.2993207573890686
31,2023/05/18 15:00:11,quant_conv2d,1,2,31,0.9025999903678894,-0.009000003337860107,0.3232330083847046
32,2023/05/18 15:00:14,quant_conv2d,1,3,31,0.8999000191688538,-0.011699974536895752,0.3318268954753876
33,2023/05/18 15:00:18,quant_conv2d,1,4,31,0.8930000066757202,-0.018599987030029297,0.34963130950927734
34,2023/05/18 15:00:24,quant_conv2d,1,5,31,0.8884999752044678,-0.02310001850128174,0.3575153648853302
35,2023/05/18 15:00:27,quant_conv2d,1,6,31,0.8845000267028809,-0.027099967002868652,0.3901836574077606
36,2023/05/18 15:00:31,quant_conv2d,1,7,31,0.8810999989509583,-0.03049999475479126,0.3954503536224365
37,2023/05/18 15:00:34,quant_conv2d,1,8,31,0.876800000667572,-0.03479999303817749,0.41585010290145874
38,2023/05/18 15:00:38,quant_conv2d,1,9,31,0.875,-0.03659999370574951,0.423006147146225
39,2023/05/18 15:00:41,quant_conv2d,1,10,31,0.8691999912261963,-0.04240000247955322,0.4558621644973755
40,2023/05/18 15:00:44,quant_conv2d,1,1,7,0.9115999937057495,0.0,0.2891879975795746
41,2023/05/18 15:00:47,quant_conv2d,1,2,7,0.9114999771118164,-0.00010001659393310547,0.289164274930954
42,2023/05/18 15:00:54,quant_conv2d,1,3,7,0.9115999937057495,0.0,0.2891482412815094
43,2023/05/18 15:00:58,quant_conv2d,1,4,7,0.9115999937057495,0.0,0.28913724422454834
44,2023/05/18 15:01:01,quant_conv2d,1,5,7,0.9118000268936157,0.00020003318786621094,0.2891395688056946
45,2023/05/18 15:01:05,quant_conv2d,1,6,7,0.9117000102996826,0.00010001659393310547,0.28917670249938965
46,2023/05/18 15:01:08,quant_conv2d,1,7,7,0.9117000102996826,0.00010001659393310547,0.2891845107078552
47,2023/05/18 15:01:12,quant_conv2d,1,8,7,0.9117000102996826,0.00010001659393310547,0.28919312357902527
