,reference,layer_key,kernel_index,n_bits_flipped,bit_disrupted,q_aware_test_accuracy,q_aware_test_acc_degradation,q_aware_test_loss
312,2023/07/12 14:59:00,quant_conv2d,1,1,14,0.9143999814987183,0.000299990177154541,0.3095730245113373
313,2023/07/12 14:59:06,quant_conv2d,1,2,14,0.9144999980926514,0.0004000067710876465,0.30938076972961426
314,2023/07/12 14:59:12,quant_conv2d,1,3,14,0.9143999814987183,0.000299990177154541,0.3095349967479706
315,2023/07/12 14:59:18,quant_conv2d,1,4,14,0.9136999845504761,-0.0004000067710876465,0.3098715543746948
316,2023/07/12 14:59:24,quant_conv2d,1,1,15,0.9142000079154968,0.00010001659393310547,0.3105134069919586
317,2023/07/12 14:59:30,quant_conv2d,1,2,15,0.9139999747276306,-0.00010001659393310547,0.3102528750896454
318,2023/07/12 14:59:36,quant_conv2d,1,3,15,0.9143999814987183,0.000299990177154541,0.31060677766799927
319,2023/07/12 14:59:42,quant_conv2d,1,4,15,0.9143999814987183,0.000299990177154541,0.3109394311904907
320,2023/07/12 14:59:49,quant_conv2d,1,1,16,0.9132999777793884,-0.000800013542175293,0.30994388461112976
321,2023/07/12 14:59:55,quant_conv2d,1,2,16,0.9129999876022339,-0.001100003719329834,0.3088122010231018
322,2023/07/12 15:00:01,quant_conv2d,1,3,16,0.9142000079154968,0.00010001659393310547,0.3102331757545471
323,2023/07/12 15:00:07,quant_conv2d,1,4,16,0.913100004196167,-0.0009999871253967285,0.31014248728752136
324,2023/07/12 15:00:13,quant_conv2d,1,1,17,0.9133999943733215,-0.0006999969482421875,0.31172555685043335
325,2023/07/12 15:00:19,quant_conv2d,1,2,17,0.9124000072479248,-0.001699984073638916,0.31175586581230164
326,2023/07/12 15:00:25,quant_conv2d,1,3,17,0.9132999777793884,-0.000800013542175293,0.3151535391807556
327,2023/07/12 15:00:31,quant_conv2d,1,4,17,0.9133999943733215,-0.0006999969482421875,0.3150012195110321
328,2023/07/12 15:00:38,quant_conv2d,1,1,18,0.9132999777793884,-0.000800013542175293,0.3101598918437958
329,2023/07/12 15:00:44,quant_conv2d,1,2,18,0.9126999974250793,-0.001399993896484375,0.31506893038749695
330,2023/07/12 15:00:50,quant_conv2d,1,3,18,0.9125000238418579,-0.0015999674797058105,0.31836578249931335
331,2023/07/12 15:00:56,quant_conv2d,1,4,18,0.913100004196167,-0.0009999871253967285,0.31881028413772583
332,2023/07/12 15:01:02,quant_conv2d,1,1,19,0.9136000275611877,-0.0004999637603759766,0.31176063418388367
333,2023/07/12 15:01:08,quant_conv2d,1,2,19,0.9115999937057495,-0.002499997615814209,0.3119739294052124
334,2023/07/12 15:01:14,quant_conv2d,1,3,19,0.9114999771118164,-0.0026000142097473145,0.3148477375507355
335,2023/07/12 15:01:20,quant_conv2d,1,4,19,0.9093000292778015,-0.004799962043762207,0.3181597888469696
336,2023/07/12 15:01:26,quant_conv2d,1,1,20,0.9124000072479248,-0.001699984073638916,0.3116960823535919
337,2023/07/12 15:01:32,quant_conv2d,1,2,20,0.9133999943733215,-0.0006999969482421875,0.3122635781764984
338,2023/07/12 15:01:38,quant_conv2d,1,3,20,0.9125000238418579,-0.0015999674797058105,0.3170498311519623
339,2023/07/12 15:01:44,quant_conv2d,1,4,20,0.9115999937057495,-0.002499997615814209,0.32051530480384827
340,2023/07/12 15:01:50,quant_conv2d,1,1,21,0.9142000079154968,0.00010001659393310547,0.3118840754032135
341,2023/07/12 15:01:56,quant_conv2d,1,2,21,0.9146999716758728,0.000599980354309082,0.3117404580116272
342,2023/07/12 15:02:02,quant_conv2d,1,3,21,0.9107999801635742,-0.003300011157989502,0.3148321211338043
343,2023/07/12 15:02:08,quant_conv2d,1,4,21,0.911300003528595,-0.00279998779296875,0.32173919677734375
344,2023/07/12 15:02:13,quant_conv2d,1,1,22,0.9126999974250793,-0.001399993896484375,0.31215283274650574
345,2023/07/12 15:02:19,quant_conv2d,1,2,22,0.9136000275611877,-0.0004999637603759766,0.3145446181297302
346,2023/07/12 15:02:26,quant_conv2d,1,3,22,0.9121999740600586,-0.001900017261505127,0.3135688900947571
