,reference,layer_name,n_bits_flipped,bit_disrupted,accuracy,accuracy_degradation,loss
305,2023/10/23 08:58:04,conv2d/,1,1,0.9146,-0.0005999999999999339,0.39251202
306,2023/10/23 08:58:05,conv2d/,1,2,0.9136,0.00040000000000006697,0.39081088
307,2023/10/23 08:58:07,conv2d/,1,3,0.9139,9.999999999998899e-05,0.38997924
308,2023/10/23 08:58:08,conv2d/,1,4,0.9131,0.0009000000000000119,0.3901051
309,2023/10/23 08:58:10,conv2d/,1,5,0.9134,0.0006000000000000449,0.3890721
310,2023/10/23 08:58:12,conv2d/,1,6,0.9134,0.0006000000000000449,0.38989183
311,2023/10/23 08:58:13,conv2d/,1,7,0.9123,0.0017000000000000348,0.3924593
312,2023/10/23 08:58:15,conv2d/,1,0,0.9136,0.00040000000000006697,0.38935885
313,2023/10/23 08:58:17,conv2d/,1,1,0.9139,9.999999999998899e-05,0.38883114
314,2023/10/23 08:58:18,conv2d/,1,2,0.9138,0.000200000000000089,0.38813472
315,2023/10/23 08:58:20,conv2d/,1,3,0.9141,-9.999999999998899e-05,0.3882665
316,2023/10/23 08:58:22,conv2d/,1,4,0.9146,-0.0005999999999999339,0.39052314
317,2023/10/23 08:58:23,conv2d/,1,5,0.9144,-0.00039999999999995595,0.38401744
318,2023/10/23 08:58:25,conv2d/,1,6,0.9134,0.0006000000000000449,0.38555762
319,2023/10/23 08:58:26,conv2d/,1,7,0.9129,0.0010999999999999899,0.3928222
320,2023/10/23 08:58:28,conv2d/,1,0,0.9144,-0.00039999999999995595,0.3909117
321,2023/10/23 08:58:30,conv2d/,1,1,0.9139,9.999999999998899e-05,0.39067486
322,2023/10/23 08:58:31,conv2d/,1,2,0.914,0.0,0.38960466
323,2023/10/23 08:58:33,conv2d/,1,3,0.9141,-9.999999999998899e-05,0.38748753
324,2023/10/23 08:58:35,conv2d/,1,4,0.914,0.0,0.38592446
325,2023/10/23 08:58:36,conv2d/,1,5,0.9135,0.000500000000000056,0.39043683
326,2023/10/23 08:58:38,conv2d/,1,6,0.9065,0.007500000000000062,0.42748618
327,2023/10/23 08:58:39,conv2d/,1,7,0.9133,0.0007000000000000339,0.3843893
328,2023/10/23 08:58:41,conv2d/,1,0,0.9145,-0.0004999999999999449,0.38658428
329,2023/10/23 08:58:43,conv2d/,1,1,0.9144,-0.00039999999999995595,0.38846582
330,2023/10/23 08:58:44,conv2d/,1,2,0.9144,-0.00039999999999995595,0.3907485
331,2023/10/23 08:58:46,conv2d/,1,3,0.9136,0.00040000000000006697,0.39013663
332,2023/10/23 08:58:48,conv2d/,1,4,0.9145,-0.0004999999999999449,0.3888667
333,2023/10/23 08:58:49,conv2d/,1,5,0.9145,-0.0004999999999999449,0.3861352
334,2023/10/23 08:58:51,conv2d/,1,6,0.9143,-0.00029999999999996696,0.38836023
335,2023/10/23 08:58:52,conv2d/,1,7,0.9122,0.0018000000000000238,0.37879613
336,2023/10/23 08:58:54,conv2d/,1,0,0.9142,-0.00019999999999997797,0.38839287
337,2023/10/23 08:58:56,conv2d/,1,1,0.9137,0.000300000000000078,0.38845995
338,2023/10/23 08:58:57,conv2d/,1,2,0.9133,0.0007000000000000339,0.38943604
339,2023/10/23 08:58:59,conv2d/,1,3,0.9148,-0.0007999999999999119,0.38848191
340,2023/10/23 08:59:01,conv2d/,1,4,0.9139,9.999999999998899e-05,0.38856205
341,2023/10/23 08:59:02,conv2d/,1,5,0.9117,0.0023000000000000798,0.39521784
342,2023/10/23 08:59:04,conv2d/,1,6,0.9123,0.0017000000000000348,0.3947571
343,2023/10/23 08:59:06,conv2d/,1,7,0.9126,0.0014000000000000679,0.38630956
344,2023/10/23 08:59:07,conv2d/,1,0,0.9141,-9.999999999998899e-05,0.38950652
345,2023/10/23 08:59:09,conv2d/,1,1,0.9137,0.000300000000000078,0.3893876
346,2023/10/23 08:59:10,conv2d/,1,2,0.9147,-0.0006999999999999229,0.38911876
347,2023/10/23 08:59:12,conv2d/,1,3,0.9144,-0.00039999999999995595,0.38828477
348,2023/10/23 08:59:14,conv2d/,1,4,0.9136,0.00040000000000006697,0.3922993
349,2023/10/23 08:59:15,conv2d/,1,5,0.914,0.0,0.3858331
350,2023/10/23 08:59:17,conv2d/,1,6,0.9142,-0.00019999999999997797,0.38101542
351,2023/10/23 08:59:19,conv2d/,1,7,0.9154,-0.0013999999999999568,0.39112505
352,2023/10/23 08:59:20,conv2d/,1,0,0.9142,-0.00019999999999997797,0.38934103
353,2023/10/23 08:59:22,conv2d/,1,1,0.9138,0.000200000000000089,0.3895689
354,2023/10/23 08:59:24,conv2d/,1,2,0.9137,0.000300000000000078,0.38960725
355,2023/10/23 08:59:25,conv2d/,1,3,0.9144,-0.00039999999999995595,0.38982162
356,2023/10/23 08:59:27,conv2d/,1,4,0.9139,9.999999999998899e-05,0.38918245
357,2023/10/23 08:59:28,conv2d/,1,5,0.9133,0.0007000000000000339,0.38635615
358,2023/10/23 08:59:30,conv2d/,1,6,0.9121,0.0019000000000000128,0.38877624
359,2023/10/23 08:59:32,conv2d/,1,7,0.9143,-0.00029999999999996696,0.3839232
360,2023/10/23 08:59:33,conv2d/,1,0,0.9137,0.000300000000000078,0.3896739
361,2023/10/23 08:59:35,conv2d/,1,1,0.9132,0.0008000000000000229,0.3907336
362,2023/10/23 08:59:37,conv2d/,1,2,0.9136,0.00040000000000006697,0.3908318
363,2023/10/23 08:59:38,conv2d/,1,3,0.9147,-0.0006999999999999229,0.3906679
364,2023/10/23 08:59:40,conv2d/,1,4,0.9142,-0.00019999999999997797,0.38996622
365,2023/10/23 08:59:41,conv2d/,1,5,0.9136,0.00040000000000006697,0.38911143
366,2023/10/23 08:59:43,conv2d/,1,6,0.9128,0.0012000000000000899,0.38850883
367,2023/10/23 08:59:45,conv2d/,1,7,0.9125,0.0015000000000000568,0.41356012
368,2023/10/23 08:59:46,conv2d/,1,0,0.9143,-0.00029999999999996696,0.3895437
369,2023/10/23 08:59:48,conv2d/,1,1,0.9136,0.00040000000000006697,0.38871813
370,2023/10/23 08:59:50,conv2d/,1,2,0.9144,-0.00039999999999995595,0.3891784
371,2023/10/23 08:59:51,conv2d/,1,3,0.9139,9.999999999998899e-05,0.39117613
372,2023/10/23 08:59:53,conv2d/,1,4,0.9144,-0.00039999999999995595,0.39073136
373,2023/10/23 08:59:54,conv2d/,1,5,0.9136,0.00040000000000006697,0.39178446
374,2023/10/23 08:59:56,conv2d/,1,6,0.9107,0.0033000000000000806,0.3999182
375,2023/10/23 08:59:58,conv2d/,1,7,0.9112,0.0028000000000000247,0.38328105
376,2023/10/23 08:59:59,conv2d/,1,0,0.9139,9.999999999998899e-05,0.38958684
377,2023/10/23 09:00:01,conv2d/,1,1,0.9142,-0.00019999999999997797,0.3906669
378,2023/10/23 09:00:03,conv2d/,1,2,0.9148,-0.0007999999999999119,0.3892865
379,2023/10/23 09:00:04,conv2d/,1,3,0.9144,-0.00039999999999995595,0.39025295
380,2023/10/23 09:00:06,conv2d/,1,4,0.9133,0.0007000000000000339,0.39304346
381,2023/10/23 09:00:07,conv2d/,1,5,0.914,0.0,0.3870453
382,2023/10/23 09:00:09,conv2d/,1,6,0.9125,0.0015000000000000568,0.39424992
383,2023/10/23 09:00:11,conv2d/,1,7,0.9119,0.0020999999999999908,0.38415843
384,2023/10/23 09:00:12,conv2d/,1,0,0.914,0.0,0.38827503
385,2023/10/23 09:00:14,conv2d/,1,1,0.9142,-0.00019999999999997797,0.3895517
386,2023/10/23 09:00:16,conv2d/,1,2,0.9143,-0.00029999999999996696,0.39235356
387,2023/10/23 09:00:17,conv2d/,1,3,0.9133,0.0007000000000000339,0.3889028
388,2023/10/23 09:00:19,conv2d/,1,4,0.914,0.0,0.3899437
389,2023/10/23 09:00:20,conv2d/,1,5,0.913,0.0010000000000000009,0.38863173
390,2023/10/23 09:00:22,conv2d/,1,6,0.9135,0.000500000000000056,0.38918555
391,2023/10/23 09:00:24,conv2d/,1,7,0.9136,0.00040000000000006697,0.38838127
392,2023/10/23 09:00:25,conv2d/,1,0,0.9134,0.0006000000000000449,0.388757
393,2023/10/23 09:00:27,conv2d/,1,1,0.9139,9.999999999998899e-05,0.38984865
394,2023/10/23 09:00:29,conv2d/,1,2,0.915,-0.0010000000000000009,0.3921911
395,2023/10/23 09:00:30,conv2d/,1,3,0.9142,-0.00019999999999997797,0.38937548
396,2023/10/23 09:00:32,conv2d/,1,4,0.9134,0.0006000000000000449,0.39139083
397,2023/10/23 09:00:34,conv2d/,1,5,0.9132,0.0008000000000000229,0.39077482
398,2023/10/23 09:00:35,conv2d/,1,6,0.9125,0.0015000000000000568,0.3861145
399,2023/10/23 09:00:37,conv2d/,1,7,0.9117,0.0023000000000000798,0.3999775
400,2023/10/23 09:00:38,conv2d/,1,0,0.9139,9.999999999998899e-05,0.38960975
401,2023/10/23 09:00:40,conv2d/,1,1,0.9142,-0.00019999999999997797,0.38953874
402,2023/10/23 09:00:42,conv2d/,1,2,0.9145,-0.0004999999999999449,0.38918716
403,2023/10/23 09:00:43,conv2d/,1,3,0.914,0.0,0.38801086
404,2023/10/23 09:00:45,conv2d/,1,4,0.9141,-9.999999999998899e-05,0.3860065
405,2023/10/23 09:00:47,conv2d/,1,5,0.9144,-0.00039999999999995595,0.38731524
406,2023/10/23 09:00:48,conv2d/,1,6,0.9129,0.0010999999999999899,0.39043707
407,2023/10/23 09:00:50,conv2d/,1,7,0.9154,-0.0013999999999999568,0.39112505
408,2023/10/23 09:00:51,conv2d/,1,0,0.914,0.0,0.3885353
409,2023/10/23 09:00:53,conv2d/,1,1,0.9141,-9.999999999998899e-05,0.38936466
410,2023/10/23 09:00:55,conv2d/,1,2,0.9143,-0.00029999999999996696,0.3882193
411,2023/10/23 09:00:56,conv2d/,1,3,0.9137,0.000300000000000078,0.3887685
412,2023/10/23 09:00:58,conv2d/,1,4,0.9143,-0.00029999999999996696,0.39085922
413,2023/10/23 09:01:00,conv2d/,1,5,0.9131,0.0009000000000000119,0.3915597
414,2023/10/23 09:01:01,conv2d/,1,6,0.914,0.0,0.39547265
415,2023/10/23 09:01:03,conv2d/,1,7,0.9141,-9.999999999998899e-05,0.39120826
416,2023/10/23 09:01:04,conv2d/,1,0,0.9144,-0.00039999999999995595,0.39068678
417,2023/10/23 09:01:06,conv2d/,1,1,0.914,0.0,0.3892694
418,2023/10/23 09:01:08,conv2d/,1,2,0.9148,-0.0007999999999999119,0.3913709
419,2023/10/23 09:01:09,conv2d/,1,3,0.9144,-0.00039999999999995595,0.38859376
420,2023/10/23 09:01:11,conv2d/,1,4,0.914,0.0,0.38854092
421,2023/10/23 09:01:13,conv2d/,1,5,0.9138,0.000200000000000089,0.38997456
422,2023/10/23 09:01:14,conv2d/,1,6,0.9123,0.0017000000000000348,0.38368624
423,2023/10/23 09:01:16,conv2d/,1,7,0.9133,0.0007000000000000339,0.40213794
424,2023/10/23 09:01:17,conv2d/,1,0,0.9143,-0.00029999999999996696,0.38915485
425,2023/10/23 09:01:19,conv2d/,1,1,0.9146,-0.0005999999999999339,0.38972172
426,2023/10/23 09:01:21,conv2d/,1,2,0.9138,0.000200000000000089,0.38732645
427,2023/10/23 09:01:22,conv2d/,1,3,0.9139,9.999999999998899e-05,0.38897508
428,2023/10/23 09:01:24,conv2d/,1,4,0.9137,0.000300000000000078,0.38880846
429,2023/10/23 09:01:26,conv2d/,1,5,0.9142,-0.00019999999999997797,0.3908056
430,2023/10/23 09:01:27,conv2d/,1,6,0.9131,0.0009000000000000119,0.38831714
431,2023/10/23 09:01:29,conv2d/,1,7,0.9129,0.0010999999999999899,0.389175
432,2023/10/23 09:01:30,conv2d/,1,0,0.9146,-0.0005999999999999339,0.3895039
433,2023/10/23 09:01:32,conv2d/,1,1,0.914,0.0,0.38832086
434,2023/10/23 09:01:34,conv2d/,1,2,0.9147,-0.0006999999999999229,0.38974473
435,2023/10/23 09:01:35,conv2d/,1,3,0.9139,9.999999999998899e-05,0.39265153
436,2023/10/23 09:01:37,conv2d/,1,4,0.9125,0.0015000000000000568,0.38436964
437,2023/10/23 09:01:39,conv2d/,1,5,0.9132,0.0008000000000000229,0.39028716
438,2023/10/23 09:01:41,conv2d/,1,6,0.9131,0.0009000000000000119,0.39537117
439,2023/10/23 09:01:42,conv2d/,1,7,0.8917,0.022299999999999986,0.49212387
440,2023/10/23 09:01:44,conv2d/,1,0,0.9145,-0.0004999999999999449,0.38933414
441,2023/10/23 09:01:46,conv2d/,1,1,0.9133,0.0007000000000000339,0.39073876
442,2023/10/23 09:01:48,conv2d/,1,2,0.9134,0.0006000000000000449,0.38861248
443,2023/10/23 09:01:49,conv2d/,1,3,0.9147,-0.0006999999999999229,0.39045978
444,2023/10/23 09:01:51,conv2d/,1,4,0.914,0.0,0.3870585
445,2023/10/23 09:01:53,conv2d/,1,5,0.9135,0.000500000000000056,0.39043683
446,2023/10/23 09:01:54,conv2d/,1,6,0.9132,0.0008000000000000229,0.3869974
447,2023/10/23 09:01:56,conv2d/,1,7,0.9138,0.000200000000000089,0.38733944
448,2023/10/23 09:01:58,conv2d/,1,0,0.9139,9.999999999998899e-05,0.39096045
449,2023/10/23 09:01:59,conv2d/,1,1,0.9147,-0.0006999999999999229,0.38835552
450,2023/10/23 09:02:01,conv2d/,1,2,0.9136,0.00040000000000006697,0.38875252
451,2023/10/23 09:02:03,conv2d/,1,3,0.9134,0.0006000000000000449,0.3911422
452,2023/10/23 09:02:04,conv2d/,1,4,0.9136,0.00040000000000006697,0.38978678
453,2023/10/23 09:02:06,conv2d/,1,5,0.9141,-9.999999999998899e-05,0.39203173
454,2023/10/23 09:02:08,conv2d/,1,6,0.9126,0.0014000000000000679,0.39709657
455,2023/10/23 09:02:09,conv2d/,1,7,0.913,0.0010000000000000009,0.38944623
456,2023/10/23 09:02:11,conv2d/,1,0,0.9139,9.999999999998899e-05,0.38846794
457,2023/10/23 09:02:12,conv2d/,1,1,0.9142,-0.00019999999999997797,0.3911806
458,2023/10/23 09:02:14,conv2d/,1,2,0.9137,0.000300000000000078,0.38820276
459,2023/10/23 09:02:16,conv2d/,1,3,0.9144,-0.00039999999999995595,0.39079055
460,2023/10/23 09:02:17,conv2d/,1,4,0.9135,0.000500000000000056,0.38928324
461,2023/10/23 09:02:19,conv2d/,1,5,0.9139,9.999999999998899e-05,0.3863794
462,2023/10/23 09:02:21,conv2d/,1,6,0.914,0.0,0.38772726
463,2023/10/23 09:02:22,conv2d/,1,7,0.9119,0.0020999999999999908,0.37928247
464,2023/10/23 09:02:24,conv2d/,1,0,0.9138,0.000200000000000089,0.39166912
465,2023/10/23 09:02:26,conv2d/,1,1,0.9142,-0.00019999999999997797,0.38934055
466,2023/10/23 09:02:27,conv2d/,1,2,0.9144,-0.00039999999999995595,0.3883811
467,2023/10/23 09:02:29,conv2d/,1,3,0.9138,0.000200000000000089,0.39098078
468,2023/10/23 09:02:30,conv2d/,1,4,0.9134,0.0006000000000000449,0.38833427
469,2023/10/23 09:02:32,conv2d/,1,5,0.913,0.0010000000000000009,0.3926382
470,2023/10/23 09:02:34,conv2d/,1,6,0.9136,0.00040000000000006697,0.3942773
471,2023/10/23 09:02:35,conv2d/,1,7,0.9082,0.005800000000000027,0.4000755
472,2023/10/23 09:02:37,conv2d/,1,0,0.9137,0.000300000000000078,0.38745475
473,2023/10/23 09:02:39,conv2d/,1,1,0.9147,-0.0006999999999999229,0.3894465
474,2023/10/23 09:02:40,conv2d/,1,2,0.9138,0.000200000000000089,0.38960585
475,2023/10/23 09:02:42,conv2d/,1,3,0.9141,-9.999999999998899e-05,0.39088857
476,2023/10/23 09:02:44,conv2d/,1,4,0.9146,-0.0005999999999999339,0.389889
477,2023/10/23 09:02:45,conv2d/,1,5,0.9131,0.0009000000000000119,0.39231205
478,2023/10/23 09:02:47,conv2d/,1,6,0.9139,9.999999999998899e-05,0.39289552
479,2023/10/23 09:02:48,conv2d/,1,7,0.9121,0.0019000000000000128,0.38703823
480,2023/10/23 09:02:50,conv2d/,1,0,0.9139,9.999999999998899e-05,0.39021826
481,2023/10/23 09:02:52,conv2d/,1,1,0.9142,-0.00019999999999997797,0.38932735
482,2023/10/23 09:02:53,conv2d/,1,2,0.914,0.0,0.3908328
483,2023/10/23 09:02:55,conv2d/,1,3,0.9138,0.000200000000000089,0.3907121
484,2023/10/23 09:02:57,conv2d/,1,4,0.9143,-0.00029999999999996696,0.39383617
485,2023/10/23 09:02:58,conv2d/,1,5,0.9144,-0.00039999999999995595,0.38401744
486,2023/10/23 09:03:00,conv2d/,1,6,0.9127,0.0013000000000000789,0.38461298
487,2023/10/23 09:03:01,conv2d/,1,7,0.9119,0.0020999999999999908,0.3922462
488,2023/10/23 09:03:03,conv2d/,1,0,0.9142,-0.00019999999999997797,0.39224946
489,2023/10/23 09:03:05,conv2d/,1,1,0.9145,-0.0004999999999999449,0.3884933
490,2023/10/23 09:03:06,conv2d/,1,2,0.9132,0.0008000000000000229,0.38858733
491,2023/10/23 09:03:08,conv2d/,1,3,0.9139,9.999999999998899e-05,0.38859704
492,2023/10/23 09:03:10,conv2d/,1,4,0.9142,-0.00019999999999997797,0.38830376
493,2023/10/23 09:03:11,conv2d/,1,5,0.9144,-0.00039999999999995595,0.39223507
494,2023/10/23 09:03:13,conv2d/,1,6,0.9145,-0.0004999999999999449,0.38730663
495,2023/10/23 09:03:15,conv2d/,1,7,0.9128,0.0012000000000000899,0.38605458
496,2023/10/23 09:03:16,conv2d/,1,0,0.9142,-0.00019999999999997797,0.38955727
497,2023/10/23 09:03:18,conv2d/,1,1,0.914,0.0,0.38839117
498,2023/10/23 09:03:20,conv2d/,1,2,0.9137,0.000300000000000078,0.38948807
499,2023/10/23 09:03:22,conv2d/,1,3,0.914,0.0,0.39216486
500,2023/10/23 09:03:23,conv2d/,1,4,0.9138,0.000200000000000089,0.38769215
501,2023/10/23 09:03:25,conv2d/,1,5,0.9128,0.0012000000000000899,0.391183
502,2023/10/23 09:03:27,conv2d/,1,6,0.9126,0.0014000000000000679,0.38256645
503,2023/10/23 09:03:28,conv2d/,1,7,0.913,0.0010000000000000009,0.38151547
504,2023/10/23 09:03:30,conv2d/,1,0,0.9142,-0.00019999999999997797,0.39071894
505,2023/10/23 09:03:32,conv2d/,1,1,0.9139,9.999999999998899e-05,0.3903756
506,2023/10/23 09:03:33,conv2d/,1,2,0.9139,9.999999999998899e-05,0.38983423
507,2023/10/23 09:03:35,conv2d/,1,3,0.9139,9.999999999998899e-05,0.38540697
508,2023/10/23 09:03:37,conv2d/,1,4,0.9145,-0.0004999999999999449,0.39077732
509,2023/10/23 09:03:38,conv2d/,1,5,0.9137,0.000300000000000078,0.38956246
510,2023/10/23 09:03:40,conv2d/,1,6,0.9131,0.0009000000000000119,0.38384008
511,2023/10/23 09:03:42,conv2d/,1,7,0.9134,0.0006000000000000449,0.39035183
512,2023/10/23 09:03:43,conv2d/,1,0,0.9146,-0.0005999999999999339,0.39056775
513,2023/10/23 09:03:45,conv2d/,1,1,0.9143,-0.00029999999999996696,0.38958687
514,2023/10/23 09:03:47,conv2d/,1,2,0.9141,-9.999999999998899e-05,0.39059576
515,2023/10/23 09:03:49,conv2d/,1,3,0.9145,-0.0004999999999999449,0.39299795
516,2023/10/23 09:03:51,conv2d/,1,4,0.9148,-0.0007999999999999119,0.3918796
517,2023/10/23 09:03:52,conv2d/,1,5,0.9139,9.999999999998899e-05,0.38713363
518,2023/10/23 09:03:54,conv2d/,1,6,0.9123,0.0017000000000000348,0.39491168
519,2023/10/23 09:03:56,conv2d/,1,7,0.9134,0.0006000000000000449,0.39037746
520,2023/10/23 09:03:57,conv2d/,1,0,0.9139,9.999999999998899e-05,0.38818526
521,2023/10/23 09:03:59,conv2d/,1,1,0.9134,0.0006000000000000449,0.38966763
522,2023/10/23 09:04:01,conv2d/,1,2,0.914,0.0,0.3894644
523,2023/10/23 09:04:03,conv2d/,1,3,0.914,0.0,0.39045385
524,2023/10/23 09:04:05,conv2d/,1,4,0.914,0.0,0.39108938
525,2023/10/23 09:04:06,conv2d/,1,5,0.9129,0.0010999999999999899,0.39196783
526,2023/10/23 09:04:08,conv2d/,1,6,0.9123,0.0017000000000000348,0.39111617
527,2023/10/23 09:04:10,conv2d/,1,7,0.9114,0.0026000000000000467,0.39242303
528,2023/10/23 09:04:11,conv2d/,1,0,0.9141,-9.999999999998899e-05,0.3894951
529,2023/10/23 09:04:13,conv2d/,1,1,0.9141,-9.999999999998899e-05,0.38837522
530,2023/10/23 09:04:15,conv2d/,1,2,0.9138,0.000200000000000089,0.38883507
531,2023/10/23 09:04:17,conv2d/,1,3,0.9141,-9.999999999998899e-05,0.39195782
532,2023/10/23 09:04:18,conv2d/,1,4,0.9134,0.0006000000000000449,0.38900235
533,2023/10/23 09:04:20,conv2d/,1,5,0.9134,0.0006000000000000449,0.39042926
534,2023/10/23 09:04:22,conv2d/,1,6,0.9133,0.0007000000000000339,0.39323166
535,2023/10/23 09:04:24,conv2d/,1,7,0.9118,0.0021999999999999797,0.380224
536,2023/10/23 09:04:25,conv2d/,1,0,0.9138,0.000200000000000089,0.38821
537,2023/10/23 09:04:27,conv2d/,1,1,0.9141,-9.999999999998899e-05,0.38829792
538,2023/10/23 09:04:29,conv2d/,1,2,0.914,0.0,0.38953954
539,2023/10/23 09:04:31,conv2d/,1,3,0.9141,-9.999999999998899e-05,0.38762644
540,2023/10/23 09:04:32,conv2d/,1,4,0.9137,0.000300000000000078,0.38927704
541,2023/10/23 09:04:34,conv2d/,1,5,0.9134,0.0006000000000000449,0.3848521
542,2023/10/23 09:04:36,conv2d/,1,6,0.9132,0.0008000000000000229,0.39088893
543,2023/10/23 09:04:37,conv2d/,1,7,0.9141,-9.999999999998899e-05,0.39006615
544,2023/10/23 09:04:39,conv2d/,1,0,0.9143,-0.00029999999999996696,0.38934043
545,2023/10/23 09:04:41,conv2d/,1,1,0.9139,9.999999999998899e-05,0.3899156
546,2023/10/23 09:04:43,conv2d/,1,2,0.914,0.0,0.3906178
547,2023/10/23 09:04:44,conv2d/,1,3,0.9148,-0.0007999999999999119,0.38848191
548,2023/10/23 09:04:46,conv2d/,1,4,0.9141,-9.999999999998899e-05,0.39070913
549,2023/10/23 09:04:48,conv2d/,1,5,0.9132,0.0008000000000000229,0.38498008
550,2023/10/23 09:04:49,conv2d/,1,6,0.9139,9.999999999998899e-05,0.39176685
551,2023/10/23 09:04:51,conv2d/,1,7,0.9103,0.0037000000000000366,0.40380216
552,2023/10/23 09:04:53,conv2d/,1,0,0.9139,9.999999999998899e-05,0.38964358
553,2023/10/23 09:04:55,conv2d/,1,1,0.9142,-0.00019999999999997797,0.38714767
554,2023/10/23 09:04:56,conv2d/,1,2,0.9141,-9.999999999998899e-05,0.38870227
555,2023/10/23 09:04:58,conv2d/,1,3,0.914,0.0,0.39112154
556,2023/10/23 09:05:00,conv2d/,1,4,0.9134,0.0006000000000000449,0.38888353
557,2023/10/23 09:05:01,conv2d/,1,5,0.9129,0.0010999999999999899,0.3888506
558,2023/10/23 09:05:03,conv2d/,1,6,0.9136,0.00040000000000006697,0.38918
559,2023/10/23 09:05:05,conv2d/,1,7,0.9138,0.000200000000000089,0.3920399
560,2023/10/23 09:05:07,conv2d/,1,0,0.9137,0.000300000000000078,0.38968107
561,2023/10/23 09:05:08,conv2d/,1,1,0.9141,-9.999999999998899e-05,0.3887392
562,2023/10/23 09:05:10,conv2d/,1,2,0.9141,-9.999999999998899e-05,0.38960242
563,2023/10/23 09:05:12,conv2d/,1,3,0.9141,-9.999999999998899e-05,0.39088857
564,2023/10/23 09:05:13,conv2d/,1,4,0.9123,0.0017000000000000348,0.39734986
565,2023/10/23 09:05:15,conv2d/,1,5,0.914,0.0,0.38517198
566,2023/10/23 09:05:17,conv2d/,1,6,0.914,0.0,0.38742295
567,2023/10/23 09:05:18,conv2d/,1,7,0.9133,0.0007000000000000339,0.3929747
568,2023/10/23 09:05:20,conv2d/,1,0,0.9143,-0.00029999999999996696,0.3906745
569,2023/10/23 09:05:22,conv2d/,1,1,0.9143,-0.00029999999999996696,0.39236993
570,2023/10/23 09:05:23,conv2d/,1,2,0.9136,0.00040000000000006697,0.38945413
571,2023/10/23 09:05:25,conv2d/,1,3,0.9144,-0.00039999999999995595,0.390598
572,2023/10/23 09:05:27,conv2d/,1,4,0.9136,0.00040000000000006697,0.39079738
573,2023/10/23 09:05:28,conv2d/,1,5,0.9131,0.0009000000000000119,0.3856915
574,2023/10/23 09:05:30,conv2d/,1,6,0.9127,0.0013000000000000789,0.3897279
575,2023/10/23 09:05:32,conv2d/,1,7,0.9103,0.0037000000000000366,0.3869454
576,2023/10/23 09:05:33,conv2d/,1,0,0.9142,-0.00019999999999997797,0.3893993
577,2023/10/23 09:05:35,conv2d/,1,1,0.9142,-0.00019999999999997797,0.38867593
578,2023/10/23 09:05:37,conv2d/,1,2,0.9136,0.00040000000000006697,0.3908581
579,2023/10/23 09:05:38,conv2d/,1,3,0.9135,0.000500000000000056,0.3893411
580,2023/10/23 09:05:40,conv2d/,1,4,0.9139,9.999999999998899e-05,0.38817266
581,2023/10/23 09:05:42,conv2d/,1,5,0.9119,0.0020999999999999908,0.38721257
582,2023/10/23 09:05:43,conv2d/,1,6,0.9136,0.00040000000000006697,0.38829014
583,2023/10/23 09:05:45,conv2d/,1,7,0.9137,0.000300000000000078,0.38842523
584,2023/10/23 09:05:46,conv2d/,1,0,0.9144,-0.00039999999999995595,0.39036092
585,2023/10/23 09:05:48,conv2d/,1,1,0.9138,0.000200000000000089,0.3895689
586,2023/10/23 09:05:50,conv2d/,1,2,0.9146,-0.0005999999999999339,0.38769335
587,2023/10/23 09:05:51,conv2d/,1,3,0.9136,0.00040000000000006697,0.39018458
588,2023/10/23 09:05:53,conv2d/,1,4,0.9138,0.000200000000000089,0.39233014
589,2023/10/23 09:05:55,conv2d/,1,5,0.914,0.0,0.38613936
590,2023/10/23 09:05:56,conv2d/,1,6,0.9128,0.0012000000000000899,0.3832104
591,2023/10/23 09:05:58,conv2d/,1,7,0.9109,0.0030999999999999917,0.39038306
592,2023/10/23 09:06:00,conv2d/,1,0,0.9142,-0.00019999999999997797,0.38934103
593,2023/10/23 09:06:01,conv2d/,1,1,0.9138,0.000200000000000089,0.38923234
594,2023/10/23 09:06:03,conv2d/,1,2,0.9139,9.999999999998899e-05,0.3889714
595,2023/10/23 09:06:05,conv2d/,1,3,0.9139,9.999999999998899e-05,0.38571057
596,2023/10/23 09:06:06,conv2d/,1,4,0.9137,0.000300000000000078,0.38768277
597,2023/10/23 09:06:08,conv2d/,1,5,0.9145,-0.0004999999999999449,0.38639614
598,2023/10/23 09:06:10,conv2d/,1,6,0.9142,-0.00019999999999997797,0.3828227
