,reference,layer_name,layer_counter,n_bits_flipped,bit_disrupted,accuracy,accuracy_degradation,loss
288,2024/01/27 17:55:11,conv2d_2/,2,1,0,0.914,0.0,0.3896159
289,2024/01/27 17:55:13,conv2d_2/,2,2,0,0.914,0.0,0.38962373
290,2024/01/27 17:55:14,conv2d_2/,2,4,0,0.914,0.0,0.38961244
291,2024/01/27 17:55:16,conv2d_2/,2,1,1,0.914,0.0,0.38962257
292,2024/01/27 17:55:18,conv2d_2/,2,2,1,0.914,0.0,0.38962257
293,2024/01/27 17:55:20,conv2d_2/,2,4,1,0.9141,9.999999999998899e-05,0.38961098
294,2024/01/27 17:55:22,conv2d_2/,2,1,2,0.914,0.0,0.3896002
295,2024/01/27 17:55:23,conv2d_2/,2,2,2,0.914,0.0,0.38975126
296,2024/01/27 17:55:25,conv2d_2/,2,4,2,0.914,0.0,0.38963214
297,2024/01/27 17:55:27,conv2d_2/,2,1,3,0.9141,9.999999999998899e-05,0.38963234
298,2024/01/27 17:55:29,conv2d_2/,2,2,3,0.914,0.0,0.3907296
299,2024/01/27 17:55:31,conv2d_2/,2,4,3,0.9139,-9.999999999998899e-05,0.38953286
300,2024/01/27 17:55:32,conv2d_2/,2,1,4,0.914,0.0,0.3898063
301,2024/01/27 17:55:34,conv2d_2/,2,2,4,0.9141,9.999999999998899e-05,0.3896724
302,2024/01/27 17:55:36,conv2d_2/,2,4,4,0.914,0.0,0.3894966
303,2024/01/27 17:55:38,conv2d_2/,2,1,5,0.914,0.0,0.38853818
304,2024/01/27 17:55:39,conv2d_2/,2,2,5,0.9139,-9.999999999998899e-05,0.3897858
305,2024/01/27 17:55:41,conv2d_2/,2,4,5,0.9139,-9.999999999998899e-05,0.38946998
306,2024/01/27 17:55:43,conv2d_2/,2,1,6,0.9138,-0.000200000000000089,0.39189714
307,2024/01/27 17:55:45,conv2d_2/,2,2,6,0.9139,-9.999999999998899e-05,0.3894157
308,2024/01/27 17:55:47,conv2d_2/,2,4,6,0.9147,0.0006999999999999229,0.39310214
309,2024/01/27 17:55:48,conv2d_2/,2,1,7,0.914,0.0,0.38962257
310,2024/01/27 17:55:50,conv2d_2/,2,2,7,0.9148,0.0007999999999999119,0.38969362
311,2024/01/27 17:55:52,conv2d_2/,2,4,7,0.9145,0.0004999999999999449,0.3905814
312,2024/01/27 17:55:54,conv2d_2/,2,1,0,0.914,0.0,0.38963842
313,2024/01/27 17:55:55,conv2d_2/,2,2,0,0.914,0.0,0.38962257
314,2024/01/27 17:55:57,conv2d_2/,2,4,0,0.914,0.0,0.3896188
315,2024/01/27 17:55:59,conv2d_2/,2,1,1,0.914,0.0,0.38958383
316,2024/01/27 17:56:01,conv2d_2/,2,2,1,0.914,0.0,0.3907717
317,2024/01/27 17:56:02,conv2d_2/,2,4,1,0.9139,-9.999999999998899e-05,0.3896798
318,2024/01/27 17:56:04,conv2d_2/,2,1,2,0.914,0.0,0.38957733
319,2024/01/27 17:56:06,conv2d_2/,2,2,2,0.9139,-9.999999999998899e-05,0.38967752
320,2024/01/27 17:56:08,conv2d_2/,2,4,2,0.914,0.0,0.38969517
321,2024/01/27 17:56:10,conv2d_2/,2,1,3,0.9139,-9.999999999998899e-05,0.38964522
322,2024/01/27 17:56:11,conv2d_2/,2,2,3,0.9139,-9.999999999998899e-05,0.39068696
323,2024/01/27 17:56:13,conv2d_2/,2,4,3,0.9138,-0.000200000000000089,0.38965923
324,2024/01/27 17:56:15,conv2d_2/,2,1,4,0.9137,-0.000300000000000078,0.3896034
325,2024/01/27 17:56:17,conv2d_2/,2,2,4,0.914,0.0,0.3895367
326,2024/01/27 17:56:19,conv2d_2/,2,4,4,0.914,0.0,0.3896545
327,2024/01/27 17:56:20,conv2d_2/,2,1,5,0.9141,9.999999999998899e-05,0.3897419
328,2024/01/27 17:56:22,conv2d_2/,2,2,5,0.914,0.0,0.38967586
329,2024/01/27 17:56:24,conv2d_2/,2,4,5,0.9139,-9.999999999998899e-05,0.38974693
330,2024/01/27 17:56:26,conv2d_2/,2,1,6,0.9141,9.999999999998899e-05,0.39099345
331,2024/01/27 17:56:27,conv2d_2/,2,2,6,0.9139,-9.999999999998899e-05,0.391135
332,2024/01/27 17:56:29,conv2d_2/,2,4,6,0.9139,-9.999999999998899e-05,0.38986006
333,2024/01/27 17:56:31,conv2d_2/,2,1,7,0.9139,-9.999999999998899e-05,0.38971117
334,2024/01/27 17:56:33,conv2d_2/,2,2,7,0.9141,9.999999999998899e-05,0.3895606
335,2024/01/27 17:56:35,conv2d_2/,2,4,7,0.9136,-0.00040000000000006697,0.39118034
336,2024/01/27 17:56:36,conv2d_2/,2,1,0,0.914,0.0,0.38962257
337,2024/01/27 17:56:38,conv2d_2/,2,2,0,0.914,0.0,0.38962013
338,2024/01/27 17:56:40,conv2d_2/,2,4,0,0.914,0.0,0.3896104
339,2024/01/27 17:56:42,conv2d_2/,2,1,1,0.914,0.0,0.38962588
340,2024/01/27 17:56:43,conv2d_2/,2,2,1,0.914,0.0,0.38961625
341,2024/01/27 17:56:45,conv2d_2/,2,4,1,0.914,0.0,0.38962764
342,2024/01/27 17:56:47,conv2d_2/,2,1,2,0.914,0.0,0.38963053
343,2024/01/27 17:56:49,conv2d_2/,2,2,2,0.914,0.0,0.38969165
344,2024/01/27 17:56:51,conv2d_2/,2,4,2,0.9139,-9.999999999998899e-05,0.38964206
345,2024/01/27 17:56:52,conv2d_2/,2,1,3,0.9139,-9.999999999998899e-05,0.3896326
346,2024/01/27 17:56:54,conv2d_2/,2,2,3,0.914,0.0,0.38971952
347,2024/01/27 17:56:56,conv2d_2/,2,4,3,0.9141,9.999999999998899e-05,0.38963643
348,2024/01/27 17:56:58,conv2d_2/,2,1,4,0.9139,-9.999999999998899e-05,0.38957897
349,2024/01/27 17:56:59,conv2d_2/,2,2,4,0.9142,0.00019999999999997797,0.38973466
350,2024/01/27 17:57:01,conv2d_2/,2,4,4,0.9141,9.999999999998899e-05,0.39000058
351,2024/01/27 17:57:03,conv2d_2/,2,1,5,0.9138,-0.000200000000000089,0.38955852
352,2024/01/27 17:57:05,conv2d_2/,2,2,5,0.9141,9.999999999998899e-05,0.3903037
353,2024/01/27 17:57:06,conv2d_2/,2,4,5,0.9139,-9.999999999998899e-05,0.3906171
354,2024/01/27 17:57:08,conv2d_2/,2,1,6,0.9141,9.999999999998899e-05,0.39053544
355,2024/01/27 17:57:10,conv2d_2/,2,2,6,0.9137,-0.000300000000000078,0.39146012
356,2024/01/27 17:57:12,conv2d_2/,2,4,6,0.9134,-0.0006000000000000449,0.39040956
357,2024/01/27 17:57:13,conv2d_2/,2,1,7,0.9141,9.999999999998899e-05,0.38935024
358,2024/01/27 17:57:15,conv2d_2/,2,2,7,0.9138,-0.000200000000000089,0.3909519
359,2024/01/27 17:57:17,conv2d_2/,2,4,7,0.9141,9.999999999998899e-05,0.38961208
360,2024/01/27 17:57:19,last/,3,1,0,0.914,0.0,0.38962218
361,2024/01/27 17:57:20,last/,3,2,0,0.9141,9.999999999998899e-05,0.3896041
362,2024/01/27 17:57:22,last/,3,4,0,0.9139,-9.999999999998899e-05,0.38858443
363,2024/01/27 17:57:24,last/,3,1,1,0.914,0.0,0.38962257
364,2024/01/27 17:57:26,last/,3,2,1,0.9142,0.00019999999999997797,0.38846233
365,2024/01/27 17:57:27,last/,3,4,1,0.9139,-9.999999999998899e-05,0.38958368
366,2024/01/27 17:57:29,last/,3,1,2,0.9129,-0.0010999999999999899,0.38854608
367,2024/01/27 17:57:31,last/,3,2,2,0.9141,9.999999999998899e-05,0.38845664
368,2024/01/27 17:57:33,last/,3,4,2,0.9141,9.999999999998899e-05,0.3916842
369,2024/01/27 17:57:35,last/,3,1,3,0.9141,9.999999999998899e-05,0.38934982
370,2024/01/27 17:57:36,last/,3,2,3,0.914,0.0,0.38869625
371,2024/01/27 17:57:38,last/,3,4,3,0.9131,-0.0009000000000000119,0.3897004
372,2024/01/27 17:57:40,last/,3,1,4,0.9129,-0.0010999999999999899,0.3910986
373,2024/01/27 17:57:42,last/,3,2,4,0.9124,-0.0016000000000000458,0.3983356
374,2024/01/27 17:57:44,last/,3,4,4,0.9138,-0.000200000000000089,0.38601935
375,2024/01/27 17:57:46,last/,3,1,5,0.914,0.0,0.38962257
376,2024/01/27 17:57:48,last/,3,2,5,0.9141,9.999999999998899e-05,0.38957974
377,2024/01/27 17:57:49,last/,3,4,5,0.9125,-0.0015000000000000568,0.3918827
378,2024/01/27 17:57:51,last/,3,1,6,0.9133,-0.0007000000000000339,0.3926094
379,2024/01/27 17:57:53,last/,3,2,6,0.912,-0.0020000000000000018,0.3968365
380,2024/01/27 17:57:55,last/,3,4,6,0.9032,-0.010800000000000032,0.47601396
381,2024/01/27 17:57:57,last/,3,1,7,0.914,0.0,0.38962257
382,2024/01/27 17:57:58,last/,3,2,7,0.906,-0.008000000000000007,0.43604618
383,2024/01/27 17:58:00,last/,3,4,7,0.9057,-0.008300000000000085,0.42323506
384,2024/01/27 17:58:02,last/,3,1,0,0.914,0.0,0.38962257
385,2024/01/27 17:58:04,last/,3,2,0,0.9141,9.999999999998899e-05,0.389671
386,2024/01/27 17:58:05,last/,3,4,0,0.9138,-0.000200000000000089,0.38986787
387,2024/01/27 17:58:07,last/,3,1,1,0.9138,-0.000200000000000089,0.38975212
388,2024/01/27 17:58:09,last/,3,2,1,0.9139,-9.999999999998899e-05,0.38965195
389,2024/01/27 17:58:11,last/,3,4,1,0.914,0.0,0.38924703
390,2024/01/27 17:58:13,last/,3,1,2,0.9138,-0.000200000000000089,0.38965788
391,2024/01/27 17:58:14,last/,3,2,2,0.9142,0.00019999999999997797,0.3884402
392,2024/01/27 17:58:16,last/,3,4,2,0.9134,-0.0006000000000000449,0.38976258
393,2024/01/27 17:58:18,last/,3,1,3,0.9138,-0.000200000000000089,0.39048246
394,2024/01/27 17:58:20,last/,3,2,3,0.9141,9.999999999998899e-05,0.3889944
395,2024/01/27 17:58:21,last/,3,4,3,0.9137,-0.000300000000000078,0.39111266
396,2024/01/27 17:58:23,last/,3,1,4,0.914,0.0,0.38962257
397,2024/01/27 17:58:25,last/,3,2,4,0.914,0.0,0.38967884
398,2024/01/27 17:58:27,last/,3,4,4,0.9128,-0.0012000000000000899,0.39084613
399,2024/01/27 17:58:29,last/,3,1,5,0.9143,0.00029999999999996696,0.38944975
400,2024/01/27 17:58:30,last/,3,2,5,0.9142,0.00019999999999997797,0.38910088
401,2024/01/27 17:58:32,last/,3,4,5,0.9134,-0.0006000000000000449,0.38846898
402,2024/01/27 17:58:34,last/,3,1,6,0.914,0.0,0.38962257
403,2024/01/27 17:58:36,last/,3,2,6,0.9121,-0.0019000000000000128,0.40621462
404,2024/01/27 17:58:37,last/,3,4,6,0.9115,-0.0025000000000000577,0.4109418
405,2024/01/27 17:58:39,last/,3,1,7,0.914,0.0,0.38962257
406,2024/01/27 17:58:41,last/,3,2,7,0.8868,-0.027200000000000002,0.5830139
407,2024/01/27 17:58:43,last/,3,4,7,0.8759,-0.03810000000000002,0.7691544
408,2024/01/27 17:58:45,last/,3,1,0,0.914,0.0,0.3895896
409,2024/01/27 17:58:46,last/,3,2,0,0.9141,9.999999999998899e-05,0.3894568
410,2024/01/27 17:58:48,last/,3,4,0,0.914,0.0,0.3895881
411,2024/01/27 17:58:50,last/,3,1,1,0.914,0.0,0.389523
412,2024/01/27 17:58:52,last/,3,2,1,0.9139,-9.999999999998899e-05,0.38943237
413,2024/01/27 17:58:53,last/,3,4,1,0.9143,0.00029999999999996696,0.38941625
414,2024/01/27 17:58:55,last/,3,1,2,0.914,0.0,0.38962257
415,2024/01/27 17:58:57,last/,3,2,2,0.9142,0.00019999999999997797,0.38770938
416,2024/01/27 17:58:59,last/,3,4,2,0.9135,-0.000500000000000056,0.388393
417,2024/01/27 17:59:00,last/,3,1,3,0.9136,-0.00040000000000006697,0.39048645
418,2024/01/27 17:59:02,last/,3,2,3,0.9141,9.999999999998899e-05,0.38970318
419,2024/01/27 17:59:04,last/,3,4,3,0.9143,0.00029999999999996696,0.38800743
420,2024/01/27 17:59:06,last/,3,1,4,0.914,0.0,0.3896904
421,2024/01/27 17:59:08,last/,3,2,4,0.9139,-9.999999999998899e-05,0.38987723
422,2024/01/27 17:59:09,last/,3,4,4,0.9126,-0.0014000000000000679,0.39155787
423,2024/01/27 17:59:11,last/,3,1,5,0.914,0.0,0.3896185
424,2024/01/27 17:59:13,last/,3,2,5,0.9139,-9.999999999998899e-05,0.38978842
425,2024/01/27 17:59:15,last/,3,4,5,0.9101,-0.0039000000000000146,0.4020021
426,2024/01/27 17:59:16,last/,3,1,6,0.8923,-0.021700000000000053,0.5063847
427,2024/01/27 17:59:18,last/,3,2,6,0.9067,-0.007300000000000084,0.45780766
428,2024/01/27 17:59:20,last/,3,4,6,0.9087,-0.005300000000000082,0.42930692
429,2024/01/27 17:59:22,last/,3,1,7,0.8878,-0.0262,0.5287454
430,2024/01/27 17:59:24,last/,3,2,7,0.9022,-0.011800000000000033,0.43444678
431,2024/01/27 17:59:25,last/,3,4,7,0.8914,-0.022600000000000064,0.48201817
432,2024/01/27 17:59:27,last/,3,1,0,0.9141,9.999999999998899e-05,0.38957334
433,2024/01/27 17:59:29,last/,3,2,0,0.914,0.0,0.39095393
434,2024/01/27 17:59:31,last/,3,4,0,0.9143,0.00029999999999996696,0.38960263
435,2024/01/27 17:59:33,last/,3,1,1,0.9139,-9.999999999998899e-05,0.38939673
436,2024/01/27 17:59:34,last/,3,2,1,0.9143,0.00029999999999996696,0.38761023
437,2024/01/27 17:59:36,last/,3,4,1,0.914,0.0,0.38737157
438,2024/01/27 17:59:38,last/,3,1,2,0.9138,-0.000200000000000089,0.39037085
439,2024/01/27 17:59:40,last/,3,2,2,0.914,0.0,0.38962257
440,2024/01/27 17:59:41,last/,3,4,2,0.9138,-0.000200000000000089,0.38789767
441,2024/01/27 17:59:43,last/,3,1,3,0.914,0.0,0.39071235
442,2024/01/27 17:59:45,last/,3,2,3,0.9133,-0.0007000000000000339,0.38878524
443,2024/01/27 17:59:47,last/,3,4,3,0.9134,-0.0006000000000000449,0.3909849
444,2024/01/27 17:59:49,last/,3,1,4,0.914,0.0,0.38962257
445,2024/01/27 17:59:50,last/,3,2,4,0.914,0.0,0.38962257
446,2024/01/27 17:59:52,last/,3,4,4,0.9137,-0.000300000000000078,0.39072964
447,2024/01/27 17:59:54,last/,3,1,5,0.914,0.0,0.38961858
448,2024/01/27 17:59:56,last/,3,2,5,0.914,0.0,0.38519397
449,2024/01/27 17:59:57,last/,3,4,5,0.9133,-0.0007000000000000339,0.4048915
450,2024/01/27 17:59:59,last/,3,1,6,0.9141,9.999999999998899e-05,0.39599735
451,2024/01/27 18:00:01,last/,3,2,6,0.9126,-0.0014000000000000679,0.39448383
452,2024/01/27 18:00:03,last/,3,4,6,0.9109,-0.0030999999999999917,0.3943651
453,2024/01/27 18:00:04,last/,3,1,7,0.913,-0.0010000000000000009,0.39373136
454,2024/01/27 18:00:06,last/,3,2,7,0.9009,-0.0131,0.47848868
455,2024/01/27 18:00:08,last/,3,4,7,0.9082,-0.005800000000000027,0.41342607
456,2024/01/27 18:00:10,last/,3,1,0,0.914,0.0,0.38963827
457,2024/01/27 18:00:12,last/,3,2,0,0.914,0.0,0.3896643
458,2024/01/27 18:00:13,last/,3,4,0,0.9139,-9.999999999998899e-05,0.3906124
459,2024/01/27 18:00:15,last/,3,1,1,0.914,0.0,0.38962257
460,2024/01/27 18:00:17,last/,3,2,1,0.914,0.0,0.38964486
461,2024/01/27 18:00:19,last/,3,4,1,0.9141,9.999999999998899e-05,0.38879845
462,2024/01/27 18:00:21,last/,3,1,2,0.914,0.0,0.38984334
463,2024/01/27 18:00:22,last/,3,2,2,0.9142,0.00019999999999997797,0.388358
464,2024/01/27 18:00:24,last/,3,4,2,0.9136,-0.00040000000000006697,0.3896296
465,2024/01/27 18:00:26,last/,3,1,3,0.914,0.0,0.38962257
466,2024/01/27 18:00:28,last/,3,2,3,0.9138,-0.000200000000000089,0.39259627
467,2024/01/27 18:00:29,last/,3,4,3,0.9137,-0.000300000000000078,0.38974062
468,2024/01/27 18:00:31,last/,3,1,4,0.9133,-0.0007000000000000339,0.39252907
469,2024/01/27 18:00:33,last/,3,2,4,0.914,0.0,0.38962042
470,2024/01/27 18:00:35,last/,3,4,4,0.9136,-0.00040000000000006697,0.39450032
471,2024/01/27 18:00:37,last/,3,1,5,0.914,0.0,0.38962257
472,2024/01/27 18:00:38,last/,3,2,5,0.9131,-0.0009000000000000119,0.39427808
473,2024/01/27 18:00:40,last/,3,4,5,0.9142,0.00019999999999997797,0.39112285
474,2024/01/27 18:00:42,last/,3,1,6,0.9139,-9.999999999998899e-05,0.39058828
475,2024/01/27 18:00:44,last/,3,2,6,0.8996,-0.01440000000000008,0.45808643
476,2024/01/27 18:00:45,last/,3,4,6,0.9132,-0.0008000000000000229,0.4063874
477,2024/01/27 18:00:47,last/,3,1,7,0.914,0.0,0.38962257
478,2024/01/27 18:00:49,last/,3,2,7,0.8922,-0.02180000000000004,0.5110386
479,2024/01/27 18:00:51,last/,3,4,7,0.874,-0.040000000000000036,0.70146585
0,2024/01/28 16:34:57,conv2d/,0,1,0,0.9145,0.0004999999999999449,0.39155278
1,2024/01/28 16:34:59,conv2d/,0,2,0,0.914,0.0,0.38890344
2,2024/01/28 16:35:00,conv2d/,0,4,0,0.9143,0.00029999999999996696,0.38961607
3,2024/01/28 16:35:02,conv2d/,0,1,1,0.9143,0.00029999999999996696,0.38921207
4,2024/01/28 16:35:04,conv2d/,0,2,1,0.9144,0.00039999999999995595,0.38849148
5,2024/01/28 16:35:05,conv2d/,0,4,1,0.9145,0.0004999999999999449,0.38794506
6,2024/01/28 16:35:07,conv2d/,0,1,2,0.9138,-0.000200000000000089,0.39158663
7,2024/01/28 16:35:09,conv2d/,0,2,2,0.9143,0.00029999999999996696,0.38947058
8,2024/01/28 16:35:10,conv2d/,0,4,2,0.9144,0.00039999999999995595,0.3864793
9,2024/01/28 16:35:12,conv2d/,0,1,3,0.9141,9.999999999998899e-05,0.38748848
10,2024/01/28 16:35:14,conv2d/,0,2,3,0.9141,9.999999999998899e-05,0.38697425
11,2024/01/28 16:35:15,conv2d/,0,4,3,0.9139,-9.999999999998899e-05,0.3889655
12,2024/01/28 16:35:17,conv2d/,0,1,4,0.9142,0.00019999999999997797,0.3895437
13,2024/01/28 16:35:19,conv2d/,0,2,4,0.9135,-0.000500000000000056,0.3882994
14,2024/01/28 16:35:20,conv2d/,0,4,4,0.9135,-0.000500000000000056,0.38982213
15,2024/01/28 16:35:22,conv2d/,0,1,5,0.9133,-0.0007000000000000339,0.3903192
16,2024/01/28 16:35:24,conv2d/,0,2,5,0.9111,-0.0029000000000000137,0.3954816
17,2024/01/28 16:35:25,conv2d/,0,4,5,0.9125,-0.0015000000000000568,0.3885754
18,2024/01/28 16:35:27,conv2d/,0,1,6,0.913,-0.0010000000000000009,0.39064407
19,2024/01/28 16:35:29,conv2d/,0,2,6,0.9049,-0.009099999999999997,0.4262791
20,2024/01/28 16:35:30,conv2d/,0,4,6,0.9123,-0.0017000000000000348,0.3794586
21,2024/01/28 16:35:32,conv2d/,0,1,7,0.9106,-0.0034000000000000696,0.3903896
22,2024/01/28 16:35:34,conv2d/,0,2,7,0.9122,-0.0018000000000000238,0.38626724
23,2024/01/28 16:35:35,conv2d/,0,4,7,0.9132,-0.0008000000000000229,0.3804701
24,2024/01/28 16:35:37,conv2d/,0,1,0,0.9145,0.0004999999999999449,0.39380106
25,2024/01/28 16:35:39,conv2d/,0,2,0,0.9143,0.00029999999999996696,0.3885582
26,2024/01/28 16:35:41,conv2d/,0,4,0,0.9145,0.0004999999999999449,0.3905335
27,2024/01/28 16:35:42,conv2d/,0,1,1,0.9141,9.999999999998899e-05,0.3908435
28,2024/01/28 16:35:44,conv2d/,0,2,1,0.9136,-0.00040000000000006697,0.3899147
29,2024/01/28 16:35:46,conv2d/,0,4,1,0.9144,0.00039999999999995595,0.38977647
30,2024/01/28 16:35:47,conv2d/,0,1,2,0.9145,0.0004999999999999449,0.38948286
31,2024/01/28 16:35:49,conv2d/,0,2,2,0.9145,0.0004999999999999449,0.39083314
32,2024/01/28 16:35:51,conv2d/,0,4,2,0.9138,-0.000200000000000089,0.39190552
33,2024/01/28 16:35:52,conv2d/,0,1,3,0.9139,-9.999999999998899e-05,0.39061657
34,2024/01/28 16:35:54,conv2d/,0,2,3,0.9141,9.999999999998899e-05,0.39067253
35,2024/01/28 16:35:56,conv2d/,0,4,3,0.9136,-0.00040000000000006697,0.3882739
36,2024/01/28 16:35:57,conv2d/,0,1,4,0.913,-0.0010000000000000009,0.39183104
37,2024/01/28 16:35:59,conv2d/,0,2,4,0.9134,-0.0006000000000000449,0.38869712
38,2024/01/28 16:36:00,conv2d/,0,4,4,0.9136,-0.00040000000000006697,0.394083
39,2024/01/28 16:36:02,conv2d/,0,1,5,0.914,0.0,0.38975012
40,2024/01/28 16:36:04,conv2d/,0,2,5,0.9131,-0.0009000000000000119,0.38556185
41,2024/01/28 16:36:05,conv2d/,0,4,5,0.9133,-0.0007000000000000339,0.3892413
42,2024/01/28 16:36:07,conv2d/,0,1,6,0.9122,-0.0018000000000000238,0.3884139
43,2024/01/28 16:36:09,conv2d/,0,2,6,0.9135,-0.000500000000000056,0.3911066
44,2024/01/28 16:36:10,conv2d/,0,4,6,0.9136,-0.00040000000000006697,0.38690618
45,2024/01/28 16:36:12,conv2d/,0,1,7,0.9123,-0.0017000000000000348,0.38172796
46,2024/01/28 16:36:14,conv2d/,0,2,7,0.9113,-0.0027000000000000357,0.3796321
47,2024/01/28 16:36:15,conv2d/,0,4,7,0.9114,-0.0026000000000000467,0.39028746
48,2024/01/28 16:36:17,conv2d/,0,1,0,0.9138,-0.000200000000000089,0.38747987
49,2024/01/28 16:36:18,conv2d/,0,2,0,0.9139,-9.999999999998899e-05,0.39041498
50,2024/01/28 16:36:20,conv2d/,0,4,0,0.9138,-0.000200000000000089,0.38959262
51,2024/01/28 16:36:22,conv2d/,0,1,1,0.9136,-0.00040000000000006697,0.38886312
52,2024/01/28 16:36:23,conv2d/,0,2,1,0.9135,-0.000500000000000056,0.3903229
53,2024/01/28 16:36:25,conv2d/,0,4,1,0.9141,9.999999999998899e-05,0.38923383
54,2024/01/28 16:36:27,conv2d/,0,1,2,0.9148,0.0007999999999999119,0.3892865
55,2024/01/28 16:36:28,conv2d/,0,2,2,0.9147,0.0006999999999999229,0.38926595
56,2024/01/28 16:36:30,conv2d/,0,4,2,0.914,0.0,0.3882123
57,2024/01/28 16:36:31,conv2d/,0,1,3,0.9129,-0.0010999999999999899,0.3903411
58,2024/01/28 16:36:33,conv2d/,0,2,3,0.9137,-0.000300000000000078,0.3888085
59,2024/01/28 16:36:35,conv2d/,0,4,3,0.9141,9.999999999998899e-05,0.3899946
60,2024/01/28 16:36:36,conv2d/,0,1,4,0.9135,-0.000500000000000056,0.39080897
61,2024/01/28 16:36:38,conv2d/,0,2,4,0.9139,-9.999999999998899e-05,0.39108622
62,2024/01/28 16:36:40,conv2d/,0,4,4,0.9117,-0.0023000000000000798,0.39370885
63,2024/01/28 16:36:41,conv2d/,0,1,5,0.9142,0.00019999999999997797,0.39299923
64,2024/01/28 16:36:43,conv2d/,0,2,5,0.9142,0.00019999999999997797,0.3842578
65,2024/01/28 16:36:45,conv2d/,0,4,5,0.9141,9.999999999998899e-05,0.38915107
66,2024/01/28 16:36:46,conv2d/,0,1,6,0.9137,-0.000300000000000078,0.3885805
67,2024/01/28 16:36:48,conv2d/,0,2,6,0.9103,-0.0037000000000000366,0.39033067
68,2024/01/28 16:36:49,conv2d/,0,4,6,0.9129,-0.0010999999999999899,0.3912047
69,2024/01/28 16:36:51,conv2d/,0,1,7,0.912,-0.0020000000000000018,0.39859384
70,2024/01/28 16:36:53,conv2d/,0,2,7,0.9129,-0.0010999999999999899,0.3805113
71,2024/01/28 16:36:54,conv2d/,0,4,7,0.8846,-0.02939999999999998,0.552329
72,2024/01/28 16:36:56,conv2d/,0,1,0,0.9144,0.00039999999999995595,0.39049813
73,2024/01/28 16:36:58,conv2d/,0,2,0,0.9142,0.00019999999999997797,0.38792235
74,2024/01/28 16:36:59,conv2d/,0,4,0,0.9143,0.00029999999999996696,0.3896028
75,2024/01/28 16:37:01,conv2d/,0,1,1,0.9139,-9.999999999998899e-05,0.39103723
76,2024/01/28 16:37:02,conv2d/,0,2,1,0.9138,-0.000200000000000089,0.38971636
77,2024/01/28 16:37:04,conv2d/,0,4,1,0.9146,0.0005999999999999339,0.39086005
78,2024/01/28 16:37:06,conv2d/,0,1,2,0.9142,0.00019999999999997797,0.38858175
79,2024/01/28 16:37:07,conv2d/,0,2,2,0.9146,0.0005999999999999339,0.38763252
80,2024/01/28 16:37:09,conv2d/,0,4,2,0.9145,0.0004999999999999449,0.38760233
81,2024/01/28 16:37:11,conv2d/,0,1,3,0.9142,0.00019999999999997797,0.39144203
82,2024/01/28 16:37:12,conv2d/,0,2,3,0.9134,-0.0006000000000000449,0.38934928
83,2024/01/28 16:37:14,conv2d/,0,4,3,0.9139,-9.999999999998899e-05,0.3904198
84,2024/01/28 16:37:16,conv2d/,0,1,4,0.9132,-0.0008000000000000229,0.39082506
85,2024/01/28 16:37:17,conv2d/,0,2,4,0.9138,-0.000200000000000089,0.38517094
86,2024/01/28 16:37:19,conv2d/,0,4,4,0.9142,0.00019999999999997797,0.38656113
87,2024/01/28 16:37:20,conv2d/,0,1,5,0.9117,-0.0023000000000000798,0.39215073
88,2024/01/28 16:37:22,conv2d/,0,2,5,0.9144,0.00039999999999995595,0.39374605
89,2024/01/28 16:37:24,conv2d/,0,4,5,0.9141,9.999999999998899e-05,0.39007294
90,2024/01/28 16:37:25,conv2d/,0,1,6,0.9137,-0.000300000000000078,0.39191407
91,2024/01/28 16:37:27,conv2d/,0,2,6,0.9147,0.0006999999999999229,0.39306298
92,2024/01/28 16:37:29,conv2d/,0,4,6,0.9098,-0.0041999999999999815,0.38984942
93,2024/01/28 16:37:30,conv2d/,0,1,7,0.9117,-0.0023000000000000798,0.39576727
94,2024/01/28 16:37:32,conv2d/,0,2,7,0.9109,-0.0030999999999999917,0.39629054
95,2024/01/28 16:37:34,conv2d/,0,4,7,0.9087,-0.005300000000000082,0.38813677
96,2024/01/28 16:37:35,conv2d/,0,1,0,0.9145,0.0004999999999999449,0.3898736
97,2024/01/28 16:37:37,conv2d/,0,2,0,0.9143,0.00029999999999996696,0.38835856
98,2024/01/28 16:37:38,conv2d/,0,4,0,0.9143,0.00029999999999996696,0.38993588
99,2024/01/28 16:37:40,conv2d/,0,1,1,0.9141,9.999999999998899e-05,0.38829517
100,2024/01/28 16:37:42,conv2d/,0,2,1,0.9143,0.00029999999999996696,0.39037415
101,2024/01/28 16:37:43,conv2d/,0,4,1,0.9145,0.0004999999999999449,0.3889058
102,2024/01/28 16:37:45,conv2d/,0,1,2,0.9139,-9.999999999998899e-05,0.3885163
103,2024/01/28 16:37:47,conv2d/,0,2,2,0.9148,0.0007999999999999119,0.3907786
104,2024/01/28 16:37:48,conv2d/,0,4,2,0.9143,0.00029999999999996696,0.38838133
105,2024/01/28 16:37:50,conv2d/,0,1,3,0.914,0.0,0.39017788
106,2024/01/28 16:37:51,conv2d/,0,2,3,0.9138,-0.000200000000000089,0.3873897
107,2024/01/28 16:37:53,conv2d/,0,4,3,0.9135,-0.000500000000000056,0.39381352
108,2024/01/28 16:37:55,conv2d/,0,1,4,0.9133,-0.0007000000000000339,0.3894365
109,2024/01/28 16:37:56,conv2d/,0,2,4,0.9128,-0.0012000000000000899,0.39040726
